"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK2","22.01.2023 12:00 - 22.01.2023 13:00 (UTC)","586","n/e","n/e","n/e","253","409","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","54","52","858","192"
"BZN|DK2","22.01.2023 13:00 - 22.01.2023 14:00 (UTC)","562","n/e","n/e","n/e","250","407","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","49","835","209"
"BZN|DK2","22.01.2023 14:00 - 22.01.2023 15:00 (UTC)","564","n/e","n/e","n/e","276","408","72","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","48","818","210"
"BZN|DK2","22.01.2023 15:00 - 22.01.2023 16:00 (UTC)","569","n/e","n/e","n/e","277","410","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","51","807","194"
"BZN|DK2","22.01.2023 16:00 - 22.01.2023 17:00 (UTC)","575","n/e","n/e","n/e","279","414","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","808","177"
"BZN|DK2","22.01.2023 17:00 - 22.01.2023 18:00 (UTC)","572","n/e","n/e","n/e","279","413","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","766","158"
"BZN|DK2","22.01.2023 18:00 - 22.01.2023 19:00 (UTC)","569","n/e","n/e","n/e","278","412","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","723","146"
"BZN|DK2","22.01.2023 19:00 - 22.01.2023 20:00 (UTC)","567","n/e","n/e","n/e","278","413","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","667","146"
"BZN|DK2","22.01.2023 20:00 - 22.01.2023 21:00 (UTC)","572","n/e","n/e","n/e","252","409","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","589","151"
"BZN|DK2","22.01.2023 21:00 - 22.01.2023 22:00 (UTC)","575","n/e","n/e","n/e","250","411","73","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","579","151"
"BZN|DK2","22.01.2023 22:00 - 22.01.2023 23:00 (UTC)","565","n/e","n/e","n/e","214","401","71","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","455","138"
"BZN|DK2","22.01.2023 23:00 - 23.01.2023 00:00 (UTC)","572","n/e","n/e","n/e","210","409","70","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","250","140"
"BZN|DK2","23.01.2023 00:00 - 23.01.2023 01:00 (UTC)","611","n/e","n/e","n/e","217","416","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","179","133"
"BZN|DK2","23.01.2023 01:00 - 23.01.2023 02:00 (UTC)","561","n/e","n/e","n/e","215","416","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","160","129"
"BZN|DK2","23.01.2023 02:00 - 23.01.2023 03:00 (UTC)","569","n/e","n/e","n/e","210","417","66","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","130","136"
"BZN|DK2","23.01.2023 03:00 - 23.01.2023 04:00 (UTC)","560","n/e","n/e","n/e","207","406","64","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","105","103"
"BZN|DK2","23.01.2023 04:00 - 23.01.2023 05:00 (UTC)","574","n/e","n/e","n/e","227","399","63","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","121","82"
"BZN|DK2","23.01.2023 05:00 - 23.01.2023 06:00 (UTC)","576","n/e","n/e","n/e","219","386","60","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","95","62"
"BZN|DK2","23.01.2023 06:00 - 23.01.2023 07:00 (UTC)","580","n/e","n/e","n/e","135","233","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","43","60"
"BZN|DK2","23.01.2023 07:00 - 23.01.2023 08:00 (UTC)","594","n/e","n/e","n/e","174","239","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","38","19","61"
"BZN|DK2","23.01.2023 08:00 - 23.01.2023 09:00 (UTC)","601","n/e","n/e","n/e","195","242","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","17","37","32","52"
"BZN|DK2","23.01.2023 09:00 - 23.01.2023 10:00 (UTC)","600","n/e","n/e","n/e","200","245","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","38","25","48"
"BZN|DK2","23.01.2023 10:00 - 23.01.2023 11:00 (UTC)","590","n/e","n/e","n/e","175","250","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","57","39","36","40"
"BZN|DK2","23.01.2023 11:00 - 23.01.2023 12:00 (UTC)","579","n/e","n/e","n/e","194","263","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","60","49","10","34"
"BZN|DK2","23.01.2023 12:00 - 23.01.2023 13:00 (UTC)","576","n/e","n/e","n/e","231","278","113","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","73","2","33"
"BZN|DK2","23.01.2023 13:00 - 23.01.2023 14:00 (UTC)","578","n/e","n/e","n/e","197","260","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","44","0","32"
"BZN|DK2","23.01.2023 14:00 - 23.01.2023 15:00 (UTC)","584","n/e","n/e","n/e","204","254","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","38","0","32"
"BZN|DK2","23.01.2023 15:00 - 23.01.2023 16:00 (UTC)","592","n/e","n/e","n/e","204","254","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","40","2","32"
"BZN|DK2","23.01.2023 16:00 - 23.01.2023 17:00 (UTC)","595","n/e","n/e","n/e","202","252","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","0","33"
"BZN|DK2","23.01.2023 17:00 - 23.01.2023 18:00 (UTC)","597","n/e","n/e","n/e","203","252","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","0","32"
"BZN|DK2","23.01.2023 18:00 - 23.01.2023 19:00 (UTC)","584","n/e","n/e","n/e","203","254","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","0","32"
"BZN|DK2","23.01.2023 19:00 - 23.01.2023 20:00 (UTC)","578","n/e","n/e","n/e","202","251","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","0","32"
"BZN|DK2","23.01.2023 20:00 - 23.01.2023 21:00 (UTC)","573","n/e","n/e","n/e","173","242","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","32"
"BZN|DK2","23.01.2023 21:00 - 23.01.2023 22:00 (UTC)","562","n/e","n/e","n/e","131","234","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","32"
"BZN|DK2","23.01.2023 22:00 - 23.01.2023 23:00 (UTC)","563","n/e","n/e","n/e","120","237","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","32"
"BZN|DK2","23.01.2023 23:00 - 24.01.2023 00:00 (UTC)","557","n/e","n/e","n/e","99","232","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","33"
"BZN|DK2","24.01.2023 00:00 - 24.01.2023 01:00 (UTC)","559","n/e","n/e","n/e","103","236","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","33"
"BZN|DK2","24.01.2023 01:00 - 24.01.2023 02:00 (UTC)","558","n/e","n/e","n/e","127","235","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","34"
"BZN|DK2","24.01.2023 02:00 - 24.01.2023 03:00 (UTC)","559","n/e","n/e","n/e","127","234","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","35"
"BZN|DK2","24.01.2023 03:00 - 24.01.2023 04:00 (UTC)","557","n/e","n/e","n/e","135","239","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","0","37"
"BZN|DK2","24.01.2023 04:00 - 24.01.2023 05:00 (UTC)","548","n/e","n/e","n/e","123","229","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","37","1","40"
"BZN|DK2","24.01.2023 05:00 - 24.01.2023 06:00 (UTC)","557","n/e","n/e","n/e","126","233","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","1","42"
"BZN|DK2","24.01.2023 06:00 - 24.01.2023 07:00 (UTC)","576","n/e","n/e","n/e","126","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","6","43"
"BZN|DK2","24.01.2023 07:00 - 24.01.2023 08:00 (UTC)","595","n/e","n/e","n/e","127","233","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","38","8","40"
"BZN|DK2","24.01.2023 08:00 - 24.01.2023 09:00 (UTC)","594","n/e","n/e","n/e","128","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","18","38","8","41"
"BZN|DK2","24.01.2023 09:00 - 24.01.2023 10:00 (UTC)","610","n/e","n/e","n/e","190","250","107","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","64","10","47"
"BZN|DK2","24.01.2023 10:00 - 24.01.2023 11:00 (UTC)","657","n/e","n/e","n/e","195","248","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","39","13","52"
"BZN|DK2","24.01.2023 11:00 - 24.01.2023 12:00 (UTC)","605","n/e","n/e","n/e","203","252","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","71","39","16","55"
"BZN|DK2","24.01.2023 12:00 - 24.01.2023 13:00 (UTC)","586","n/e","n/e","n/e","197","256","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","67","39","53","53"
"BZN|DK2","24.01.2023 13:00 - 24.01.2023 14:00 (UTC)","589","n/e","n/e","n/e","175","250","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","39","69","56"
"BZN|DK2","24.01.2023 14:00 - 24.01.2023 15:00 (UTC)","571","n/e","n/e","n/e","174","253","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","38","64","62"
"BZN|DK2","24.01.2023 15:00 - 24.01.2023 16:00 (UTC)","586","n/e","n/e","n/e","174","253","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","40","70","70"
"BZN|DK2","24.01.2023 16:00 - 24.01.2023 17:00 (UTC)","585","n/e","n/e","n/e","175","254","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","84","77"
"BZN|DK2","24.01.2023 17:00 - 24.01.2023 18:00 (UTC)","593","n/e","n/e","n/e","168","250","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","104","83"
"BZN|DK2","24.01.2023 18:00 - 24.01.2023 19:00 (UTC)","636","n/e","n/e","n/e","138","246","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","98","82"
"BZN|DK2","24.01.2023 19:00 - 24.01.2023 20:00 (UTC)","620","n/e","n/e","n/e","125","240","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","115","78"
"BZN|DK2","24.01.2023 20:00 - 24.01.2023 21:00 (UTC)","600","n/e","n/e","n/e","126","238","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","39","97","84"
"BZN|DK2","24.01.2023 21:00 - 24.01.2023 22:00 (UTC)","564","n/e","n/e","n/e","135","244","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","38","124","90"
"BZN|DK2","24.01.2023 22:00 - 24.01.2023 23:00 (UTC)","560","n/e","n/e","n/e","119","230","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","31","137","106"
"BZN|DK2","24.01.2023 23:00 - 25.01.2023 00:00 (UTC)","562","n/e","n/e","n/e","101","226","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","161","111"
"BZN|DK2","25.01.2023 00:00 - 25.01.2023 01:00 (UTC)","559","n/e","n/e","n/e","98","233","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","196","113"
"BZN|DK2","25.01.2023 01:00 - 25.01.2023 02:00 (UTC)","555","n/e","n/e","n/e","98","233","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","226","114"
"BZN|DK2","25.01.2023 02:00 - 25.01.2023 03:00 (UTC)","554","n/e","n/e","n/e","96","229","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","28","229","117"
"BZN|DK2","25.01.2023 03:00 - 25.01.2023 04:00 (UTC)","553","n/e","n/e","n/e","96","229","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","28","250","129"
"BZN|DK2","25.01.2023 04:00 - 25.01.2023 05:00 (UTC)","560","n/e","n/e","n/e","96","229","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","272","149"
"BZN|DK2","25.01.2023 05:00 - 25.01.2023 06:00 (UTC)","563","n/e","n/e","n/e","99","234","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","307","159"
"BZN|DK2","25.01.2023 06:00 - 25.01.2023 07:00 (UTC)","562","n/e","n/e","n/e","104","241","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","335","166"
"BZN|DK2","25.01.2023 07:00 - 25.01.2023 08:00 (UTC)","556","n/e","n/e","n/e","104","242","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","271","178"
"BZN|DK2","25.01.2023 08:00 - 25.01.2023 09:00 (UTC)","558","n/e","n/e","n/e","100","235","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","29","298","203"
"BZN|DK2","25.01.2023 09:00 - 25.01.2023 10:00 (UTC)","556","n/e","n/e","n/e","101","237","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","29","331","232"
"BZN|DK2","25.01.2023 10:00 - 25.01.2023 11:00 (UTC)","557","n/e","n/e","n/e","100","235","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","17","29","328","243"
"BZN|DK2","25.01.2023 11:00 - 25.01.2023 12:00 (UTC)","553","n/e","n/e","n/e","104","234","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","29","325","245"
"BZN|DK2","25.01.2023 12:00 - 25.01.2023 13:00 (UTC)","551","n/e","n/e","n/e","99","233","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","29","302","220"
"BZN|DK2","25.01.2023 13:00 - 25.01.2023 14:00 (UTC)","554","n/e","n/e","n/e","98","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","29","265","216"
"BZN|DK2","25.01.2023 14:00 - 25.01.2023 15:00 (UTC)","553","n/e","n/e","n/e","99","233","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","29","295","204"
"BZN|DK2","25.01.2023 15:00 - 25.01.2023 16:00 (UTC)","556","n/e","n/e","n/e","100","235","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","331","190"
"BZN|DK2","25.01.2023 16:00 - 25.01.2023 17:00 (UTC)","613","n/e","n/e","n/e","166","260","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","60","326","197"
"BZN|DK2","25.01.2023 17:00 - 25.01.2023 18:00 (UTC)","611","n/e","n/e","n/e","118","247","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","33","281","170"
"BZN|DK2","25.01.2023 18:00 - 25.01.2023 19:00 (UTC)","612","n/e","n/e","n/e","123","244","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","241","193"
"BZN|DK2","25.01.2023 19:00 - 25.01.2023 20:00 (UTC)","610","n/e","n/e","n/e","116","245","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","227","187"
"BZN|DK2","25.01.2023 20:00 - 25.01.2023 21:00 (UTC)","627","n/e","n/e","n/e","115","244","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","202","167"
"BZN|DK2","25.01.2023 21:00 - 25.01.2023 22:00 (UTC)","630","n/e","n/e","n/e","140","243","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","249","139"
"BZN|DK2","25.01.2023 22:00 - 25.01.2023 23:00 (UTC)","626","n/e","n/e","n/e","110","235","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","269","132"
"BZN|DK2","25.01.2023 23:00 - 26.01.2023 00:00 (UTC)","615","n/e","n/e","n/e","111","234","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","276","132"
"BZN|DK2","26.01.2023 00:00 - 26.01.2023 01:00 (UTC)","561","n/e","n/e","n/e","98","203","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","299","125"
"BZN|DK2","26.01.2023 01:00 - 26.01.2023 02:00 (UTC)","562","n/e","n/e","n/e","108","200","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","276","110"
"BZN|DK2","26.01.2023 02:00 - 26.01.2023 03:00 (UTC)","566","n/e","n/e","n/e","107","200","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","234","111"
"BZN|DK2","26.01.2023 03:00 - 26.01.2023 04:00 (UTC)","563","n/e","n/e","n/e","98","194","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","187","98"
"BZN|DK2","26.01.2023 04:00 - 26.01.2023 05:00 (UTC)","549","n/e","n/e","n/e","100","204","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","125","83"
"BZN|DK2","26.01.2023 05:00 - 26.01.2023 06:00 (UTC)","512","n/e","n/e","n/e","127","221","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","29","120","72"
"BZN|DK2","26.01.2023 06:00 - 26.01.2023 07:00 (UTC)","533","n/e","n/e","n/e","167","241","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","30","93","56"
"BZN|DK2","26.01.2023 07:00 - 26.01.2023 08:00 (UTC)","541","n/e","n/e","n/e","176","248","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","33","87","54"
"BZN|DK2","26.01.2023 08:00 - 26.01.2023 09:00 (UTC)","546","n/e","n/e","n/e","184","253","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","41","66","46"
"BZN|DK2","26.01.2023 09:00 - 26.01.2023 10:00 (UTC)","543","n/e","n/e","n/e","180","251","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","41","62","48"
"BZN|DK2","26.01.2023 10:00 - 26.01.2023 11:00 (UTC)","526","n/e","n/e","n/e","180","250","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","67","41","37","50"
"BZN|DK2","26.01.2023 11:00 - 26.01.2023 12:00 (UTC)","513","n/e","n/e","n/e","175","243","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","82","39","20","61"
"BZN|DK2","26.01.2023 12:00 - 26.01.2023 13:00 (UTC)","527","n/e","n/e","n/e","174","241","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","39","54","80"
"BZN|DK2","26.01.2023 13:00 - 26.01.2023 14:00 (UTC)","530","n/e","n/e","n/e","173","240","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","53","39","145","128"
"BZN|DK2","26.01.2023 14:00 - 26.01.2023 15:00 (UTC)","552","n/e","n/e","n/e","175","243","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","21","39","173","158"
"BZN|DK2","26.01.2023 15:00 - 26.01.2023 16:00 (UTC)","558","n/e","n/e","n/e","148","241","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","40","172","202"
"BZN|DK2","26.01.2023 16:00 - 26.01.2023 17:00 (UTC)","403","n/e","n/e","n/e","148","243","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","250","226"
"BZN|DK2","26.01.2023 17:00 - 26.01.2023 18:00 (UTC)","487","n/e","n/e","n/e","143","230","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","345","216"
"BZN|DK2","26.01.2023 18:00 - 26.01.2023 19:00 (UTC)","478","n/e","n/e","n/e","129","186","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","487","176"
"BZN|DK2","26.01.2023 19:00 - 26.01.2023 20:00 (UTC)","495","n/e","n/e","n/e","118","149","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","524","245"
"BZN|DK2","26.01.2023 20:00 - 26.01.2023 21:00 (UTC)","527","n/e","n/e","n/e","91","201","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","566","281"
"BZN|DK2","26.01.2023 21:00 - 26.01.2023 22:00 (UTC)","548","n/e","n/e","n/e","95","217","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","617","282"
"BZN|DK2","26.01.2023 22:00 - 26.01.2023 23:00 (UTC)","538","n/e","n/e","n/e","94","218","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","693","265"
"BZN|DK2","26.01.2023 23:00 - 27.01.2023 00:00 (UTC)","445","n/e","n/e","n/e","83","202","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","711","223"
"BZN|DK2","27.01.2023 00:00 - 27.01.2023 01:00 (UTC)","350","n/e","n/e","n/e","83","198","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","677","216"
"BZN|DK2","27.01.2023 01:00 - 27.01.2023 02:00 (UTC)","355","n/e","n/e","n/e","93","219","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","603","202"
"BZN|DK2","27.01.2023 02:00 - 27.01.2023 03:00 (UTC)","372","n/e","n/e","n/e","95","226","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","447","177"
"BZN|DK2","27.01.2023 03:00 - 27.01.2023 04:00 (UTC)","427","n/e","n/e","n/e","94","226","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","396","164"
"BZN|DK2","27.01.2023 04:00 - 27.01.2023 05:00 (UTC)","542","n/e","n/e","n/e","95","228","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","376","136"
"BZN|DK2","27.01.2023 05:00 - 27.01.2023 06:00 (UTC)","551","n/e","n/e","n/e","98","226","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","348","132"
"BZN|DK2","27.01.2023 06:00 - 27.01.2023 07:00 (UTC)","603","n/e","n/e","n/e","148","236","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","327","115"
"BZN|DK2","27.01.2023 07:00 - 27.01.2023 08:00 (UTC)","586","n/e","n/e","n/e","182","242","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","42","263","94"
"BZN|DK2","27.01.2023 08:00 - 27.01.2023 09:00 (UTC)","598","n/e","n/e","n/e","201","247","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","42","204","76"
"BZN|DK2","27.01.2023 09:00 - 27.01.2023 10:00 (UTC)","579","n/e","n/e","n/e","198","243","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","136","42","187","60"
"BZN|DK2","27.01.2023 10:00 - 27.01.2023 11:00 (UTC)","561","n/e","n/e","n/e","193","234","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","189","41","107","46"
"BZN|DK2","27.01.2023 11:00 - 27.01.2023 12:00 (UTC)","552","n/e","n/e","n/e","190","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","214","41","93","38"
