"MTU (UTC)","Generation - Solar [MW] Day Ahead/ BZN|DK1","Generation - Solar [MW] Intraday / BZN|DK1","Generation - Solar [MW] Current / BZN|DK1","Generation - Wind Offshore [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore [MW] Intraday / BZN|DK1","Generation - Wind Offshore [MW] Current / BZN|DK1","Generation - Wind Onshore [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore [MW] Intraday / BZN|DK1","Generation - Wind Onshore [MW] Current / BZN|DK1"
"10.06.2024 20:00 - 10.06.2024 21:00","1","1","0","803","764","643","940","787","856"
"10.06.2024 21:00 - 10.06.2024 22:00","0","0","0","800","753","566","906","724","730"
"10.06.2024 22:00 - 10.06.2024 23:00","0","0","0","664","466","456","625","727","728"
"10.06.2024 23:00 - 11.06.2024 00:00","0","0","0","642","370","370","562","615","615"
"11.06.2024 00:00 - 11.06.2024 01:00","0","0","0","637","403","403","544","670","670"
"11.06.2024 01:00 - 11.06.2024 02:00","0","0","0","659","460","460","536","665","665"
"11.06.2024 02:00 - 11.06.2024 03:00","4","3","3","664","523","523","538","667","667"
"11.06.2024 03:00 - 11.06.2024 04:00","82","66","66","652","554","554","530","666","666"
"11.06.2024 04:00 - 11.06.2024 05:00","199","142","142","647","644","644","514","644","644"
"11.06.2024 05:00 - 11.06.2024 06:00","385","295","295","641","592","592","528","673","673"
"11.06.2024 06:00 - 11.06.2024 07:00","633","525","525","632","559","547","535","731","731"
"11.06.2024 07:00 - 11.06.2024 08:00","882","804","651","624","564","578","582","785","863"
"11.06.2024 08:00 - 11.06.2024 09:00","1129","1036","763","621","569","654","616","808","802"
"11.06.2024 09:00 - 11.06.2024 10:00","1294","1190","888","627","574","612","625","787","842"
"11.06.2024 10:00 - 11.06.2024 11:00","1342","1228","949","631","579","581","672","799","880"
"11.06.2024 11:00 - 11.06.2024 12:00","1277","1220","970","638","591","587","680","785","923"
"11.06.2024 12:00 - 11.06.2024 13:00","1152","1097","926","649","627","672","710","787","973"
"11.06.2024 13:00 - 11.06.2024 14:00","1080","1053","944","650","652","649","745","836","1048"
"11.06.2024 14:00 - 11.06.2024 15:00","1091","1040","916","644","661","597","829","890","1146"
"11.06.2024 15:00 - 11.06.2024 16:00","902","849","765","643","660","690","908","927","1193"
"11.06.2024 16:00 - 11.06.2024 17:00","570","591","621","644","662","681","955","937","1148"
"11.06.2024 17:00 - 11.06.2024 18:00","287","319","327","653","677","661","917","893","1151"
"11.06.2024 18:00 - 11.06.2024 19:00","133","142","119","663","693","677","926","881","1148"
"11.06.2024 19:00 - 11.06.2024 20:00","29","30","10","665","709","670","993","887","1022"
"11.06.2024 20:00 - 11.06.2024 21:00","1","1","0","670","737","704","1028","892","962"
"11.06.2024 21:00 - 11.06.2024 22:00","0","0","0","701","767","747","1066","886","962"
"11.06.2024 22:00 - 11.06.2024 23:00","0","0","0","747","709","709","1024","1193","1193"
"11.06.2024 23:00 - 12.06.2024 00:00","0","0","0","747","701","701","999","1120","1120"
"12.06.2024 00:00 - 12.06.2024 01:00","0","0","0","745","646","646","991","1145","1145"
"12.06.2024 01:00 - 12.06.2024 02:00","0","0","0","744","639","639","1019","1110","1110"
"12.06.2024 02:00 - 12.06.2024 03:00","3","4","4","743","664","664","1088","1121","1121"
"12.06.2024 03:00 - 12.06.2024 04:00","78","73","73","749","730","729","1104","1038","1038"
"12.06.2024 04:00 - 12.06.2024 05:00","201","195","195","759","806","806","1053","1065","1065"
"12.06.2024 05:00 - 12.06.2024 06:00","398","350","350","771","899","899","1000","1084","1084"
"12.06.2024 06:00 - 12.06.2024 07:00","667","580","580","775","789","789","999","1304","1304"
"12.06.2024 07:00 - 12.06.2024 08:00","867","877","949","747","737","607","1135","1345","1545"
"12.06.2024 08:00 - 12.06.2024 09:00","1032","1103","1264","719","705","643","1202","1369","1473"
"12.06.2024 09:00 - 12.06.2024 10:00","1191","1188","1271","739","665","581","1178","1343","1632"
"12.06.2024 10:00 - 12.06.2024 11:00","1194","1223","1397","748","635","404","1329","1371","1684"
"12.06.2024 11:00 - 12.06.2024 12:00","1168","1170","1257","751","648","456","1395","1383","1760"
"12.06.2024 12:00 - 12.06.2024 13:00","1068","1143","1270","764","676","413","1472","1433","1882"
"12.06.2024 13:00 - 12.06.2024 14:00","1006","1092","1187","762","695","463","1474","1508","1939"
"12.06.2024 14:00 - 12.06.2024 15:00","966","1018","1036","765","689","383","1496","1549","1916"
"12.06.2024 15:00 - 12.06.2024 16:00","775","808","881","769","697","544","1495","1541","1933"
"12.06.2024 16:00 - 12.06.2024 17:00","545","578","534","772","733","589","1422","1477","1885"
"12.06.2024 17:00 - 12.06.2024 18:00","315","339","250","779","744","643","1267","1344","1610"
"12.06.2024 18:00 - 12.06.2024 19:00","147","160","164","783","742","608","1207","1244","1605"
"12.06.2024 19:00 - 12.06.2024 20:00","30","32","34","778","739","625","1242","1221","1425"
"12.06.2024 20:00 - 12.06.2024 21:00","1","1","1","751","723","610","1227","1180","1309"
"12.06.2024 21:00 - 12.06.2024 22:00","0","0","0","737","719","633","1198","1110","1249"
"12.06.2024 22:00 - 12.06.2024 23:00","0","0","0","691","640","640","1109","1329","1329"
"12.06.2024 23:00 - 13.06.2024 00:00","0","0","0","711","584","584","1058","1320","1320"
"13.06.2024 00:00 - 13.06.2024 01:00","0","0","0","712","622","622","1050","1408","1408"
"13.06.2024 01:00 - 13.06.2024 02:00","0","0","0","692","659","659","1044","1318","1318"
"13.06.2024 02:00 - 13.06.2024 03:00","4","4","4","679","642","642","1056","1277","1277"
"13.06.2024 03:00 - 13.06.2024 04:00","81","90","90","665","654","654","1043","1265","1265"
"13.06.2024 04:00 - 13.06.2024 05:00","212","223","223","638","633","633","992","1153","1153"
"13.06.2024 05:00 - 13.06.2024 06:00","397","399","399","618","486","486","952","1155","1155"
"13.06.2024 06:00 - 13.06.2024 07:00","661","665","665","606","505","509","929","1189","1189"
"13.06.2024 07:00 - 13.06.2024 08:00","900","919","874","595","519","469","1001","1195","1345"
"13.06.2024 08:00 - 13.06.2024 09:00","1037","1092","1000","584","518","447","1016","1165","1332"
"13.06.2024 09:00 - 13.06.2024 10:00","1107","1119","1092","572","539","460","980","1114","1253"
"13.06.2024 10:00 - 13.06.2024 11:00","1141","1164","1142","559","549","443","1001","1104","1306"
"13.06.2024 11:00 - 13.06.2024 12:00","1117","1106","1131","518","517","351","991","1095","1323"
"13.06.2024 12:00 - 13.06.2024 13:00","1005","1005","998","459","489","360","974","1071","1240"
"13.06.2024 13:00 - 13.06.2024 14:00","1028","903","1012","431","455","158","906","1032","1242"
"13.06.2024 14:00 - 13.06.2024 15:00","959","803","883","393","432","244","847","940","1163"
"13.06.2024 15:00 - 13.06.2024 16:00","844","623","760","339","412","202","756","845","966"
"13.06.2024 16:00 - 13.06.2024 17:00","611","422","480","285","375","271","644","716","818"
"13.06.2024 17:00 - 13.06.2024 18:00","351","271","316","269","393","191","482","525","672"
"13.06.2024 18:00 - 13.06.2024 19:00","161","138","169","296","447","248","311","368","474"
"13.06.2024 19:00 - 13.06.2024 20:00","34","30","34","346","473","311","236","296","306"
"13.06.2024 20:00 - 13.06.2024 21:00","1","1","0","406","478","314","228","301","257"
"13.06.2024 21:00 - 13.06.2024 22:00","0","0","0","443","473","333","262","336","288"
"13.06.2024 22:00 - 13.06.2024 23:00","0","0","0","483","325","325","431","376","376"
"13.06.2024 23:00 - 14.06.2024 00:00","0","0","0","495","309","309","479","441","441"
"14.06.2024 00:00 - 14.06.2024 01:00","0","0","0","492","366","366","503","487","487"
"14.06.2024 01:00 - 14.06.2024 02:00","0","0","0","511","432","432","514","513","513"
"14.06.2024 02:00 - 14.06.2024 03:00","3","3","3","564","397","397","521","545","545"
"14.06.2024 03:00 - 14.06.2024 04:00","58","50","50","590","434","434","511","589","589"
"14.06.2024 04:00 - 14.06.2024 05:00","146","105","105","632","417","417","482","594","594"
"14.06.2024 05:00 - 14.06.2024 06:00","262","196","196","683","533","533","463","582","582"
"14.06.2024 06:00 - 14.06.2024 07:00","404","308","308","683","651","608","442","653","653"
"14.06.2024 07:00 - 14.06.2024 08:00","541","448","452","688","681","342","485","696","970"
"14.06.2024 08:00 - 14.06.2024 09:00","716","610","525","713","682","659","541","692","813"
"14.06.2024 09:00 - 14.06.2024 10:00","895","674","580","720","687","643","577","714","917"
"14.06.2024 10:00 - 14.06.2024 11:00","903","677","611","738","717","787","631","738","839"
"14.06.2024 11:00 - 14.06.2024 12:00","916","798","706","746","733","765","658","717","825"
"14.06.2024 12:00 - 14.06.2024 13:00","826","850","720","740","727","757","664","693","768"
"14.06.2024 13:00 - 14.06.2024 14:00","806","871","924","706","717","663","639","688","765"
"14.06.2024 14:00 - 14.06.2024 15:00","741","791","707","662","695","662","622","668","691"
"14.06.2024 15:00 - 14.06.2024 16:00","532","548","543","630","660","607","587","607","675"
"14.06.2024 16:00 - 14.06.2024 17:00","341","320","288","635","647","675","525","534","513"
"14.06.2024 17:00 - 14.06.2024 18:00","193","177","137","630","666","698","441","512","490"
"14.06.2024 18:00 - 14.06.2024 19:00","88","80","60","595","690","700","430","572","702"
"14.06.2024 19:00 - 14.06.2024 20:00","16","14","6","611","696","630","522","664","694"
"14.06.2024 20:00 - 14.06.2024 21:00","1","1","0","625","689","678","593","767","785"
"14.06.2024 21:00 - 14.06.2024 22:00","0","0","0","637","675","817","654","835","841"
"14.06.2024 22:00 - 14.06.2024 23:00","0","0","0","733","752","747","847","765","765"
"14.06.2024 23:00 - 15.06.2024 00:00","0","0","0","729","784","784","894","833","833"
"15.06.2024 00:00 - 15.06.2024 01:00","0","0","0","697","668","668","947","984","984"
"15.06.2024 01:00 - 15.06.2024 02:00","0","0","0","670","684","684","1006","1088","1088"
"15.06.2024 02:00 - 15.06.2024 03:00","2","3","3","704","640","640","1068","1203","1203"
"15.06.2024 03:00 - 15.06.2024 04:00","52","54","54","763","623","623","1153","1341","1341"
"15.06.2024 04:00 - 15.06.2024 05:00","124","118","118","794","775","775","1203","1385","1385"
"15.06.2024 05:00 - 15.06.2024 06:00","191","230","230","827","912","912","1225","1487","1487"
"15.06.2024 06:00 - 15.06.2024 07:00","248","307","307","875","911","919","1214","1800","1800"
"15.06.2024 07:00 - 15.06.2024 08:00","291","323","302","944","926","572","1365","1791","1905"
"15.06.2024 08:00 - 15.06.2024 09:00","236","265","213","942","908","661","1466","1784","1963"
"15.06.2024 09:00 - 15.06.2024 10:00","252","275","194","855","874","786","1404","1632","1747"
"15.06.2024 10:00 - 15.06.2024 11:00","299","284","191","790","871","764","1456","1605","1626"
"15.06.2024 11:00 - 15.06.2024 12:00","300","277","212","816","890","762","1293","1453","1520"
"15.06.2024 12:00 - 15.06.2024 13:00","302","297","323","895","952","710","1252","1377","1397"
"15.06.2024 13:00 - 15.06.2024 14:00","310","361","397","934","954","530","1220","1297","1384"
"15.06.2024 14:00 - 15.06.2024 15:00","362","352","473","931","927","406","1211","1318","1602"
"15.06.2024 15:00 - 15.06.2024 16:00","396","389","409","916","937","447","1234","1372","1668"
"15.06.2024 16:00 - 15.06.2024 17:00","425","451","401","898","929","500","1324","1527","1685"
"15.06.2024 17:00 - 15.06.2024 18:00","310","323","294","865","912","838","1220","1363","1855"
"15.06.2024 18:00 - 15.06.2024 19:00","156","162","150","813","871","805","1055","1159","1848"
"15.06.2024 19:00 - 15.06.2024 20:00","35","33","11","768","835","851","916","1037","1533"
"15.06.2024 20:00 - 15.06.2024 21:00","1","1","0","799","854","767","816","974","1285"
"15.06.2024 21:00 - 15.06.2024 22:00","0","0","0","851","874","971","769","989","1071"
"15.06.2024 22:00 - 15.06.2024 23:00","0","0","0","785","992","997","1096","1074","1074"
"15.06.2024 23:00 - 16.06.2024 00:00","0","0","0","788","959","959","1086","1091","1091"
"16.06.2024 00:00 - 16.06.2024 01:00","0","0","0","813","909","909","1070","1112","1112"
"16.06.2024 01:00 - 16.06.2024 02:00","0","0","0","860","828","828","1065","1188","1188"
"16.06.2024 02:00 - 16.06.2024 03:00","4","4","4","885","800","800","1038","1196","1196"
"16.06.2024 03:00 - 16.06.2024 04:00","89","86","86","868","906","906","985","1132","1132"
"16.06.2024 04:00 - 16.06.2024 05:00","221","198","198","840","841","841","901","1008","1008"
"16.06.2024 05:00 - 16.06.2024 06:00","372","304","304","825","797","797","821","905","905"
"16.06.2024 06:00 - 16.06.2024 07:00","584","534","534","803","789","772","707","913","913"
"16.06.2024 07:00 - 16.06.2024 08:00","690","538","525","778","773","506","753","942","1049"
"16.06.2024 08:00 - 16.06.2024 09:00","850","667","692","762","762","529","758","958","1054"
"16.06.2024 09:00 - 16.06.2024 10:00","924","699","741","752","736","497","749","938","1043"
"16.06.2024 10:00 - 16.06.2024 11:00","897","734","746","732","694","490","787","925","1024"
"16.06.2024 11:00 - 16.06.2024 12:00","893","751","795","677","675","494","773","859","983"
"16.06.2024 12:00 - 16.06.2024 13:00","865","722","807","632","644","486","672","714","924"
"16.06.2024 13:00 - 16.06.2024 14:00","804","688","792","608","619","387","565","619","755"
"16.06.2024 14:00 - 16.06.2024 15:00","688","528","620","596","609","101","477","528","649"
"16.06.2024 15:00 - 16.06.2024 16:00","543","512","564","589","573","114","442","493","613"
"16.06.2024 16:00 - 16.06.2024 17:00","479","485","428","568","492","183","461","476","661"
"16.06.2024 17:00 - 16.06.2024 18:00","239","244","150","551","521","289","380","394","518"
"16.06.2024 18:00 - 16.06.2024 19:00","107","103","58","560","569","491","352","382","472"
"16.06.2024 19:00 - 16.06.2024 20:00","20","19","6","587","586","402","409","420","498"
"16.06.2024 20:00 - 16.06.2024 21:00","1","1","0","610","647","664","453","479","424"
"16.06.2024 21:00 - 16.06.2024 22:00","0","0","0","650","655","581","458","517","444"
"16.06.2024 22:00 - 16.06.2024 23:00","0","0","0","603","545","545","691","443","443"
"16.06.2024 23:00 - 17.06.2024 00:00","0","0","0","597","590","590","707","508","508"
"17.06.2024 00:00 - 17.06.2024 01:00","0","0","0","575","463","463","665","562","562"
"17.06.2024 01:00 - 17.06.2024 02:00","0","0","0","542","421","421","607","566","566"
"17.06.2024 02:00 - 17.06.2024 03:00","5","5","5","510","358","358","532","524","524"
"17.06.2024 03:00 - 17.06.2024 04:00","117","110","110","493","297","297","448","449","449"
"17.06.2024 04:00 - 17.06.2024 05:00","307","245","245","484","247","247","388","364","364"
"17.06.2024 05:00 - 17.06.2024 06:00","579","464","464","488","333","333","369","230","230"
"17.06.2024 06:00 - 17.06.2024 07:00","939","820","820","487","268","271","358","228","228"
"17.06.2024 07:00 - 17.06.2024 08:00","1300","1173","1090","476","269","242","397","247","338"
"17.06.2024 08:00 - 17.06.2024 09:00","1555","1460","1366","494","303","249","429","269","316"
"17.06.2024 09:00 - 17.06.2024 10:00","1651","1582","1441","518","370","289","450","290","329"
"17.06.2024 10:00 - 17.06.2024 11:00","1617","1569","1417","540","397","337","512","313","402"
"17.06.2024 11:00 - 17.06.2024 12:00","1512","1453","1182","556","404","346","561","347","551"
"17.06.2024 12:00 - 17.06.2024 13:00","1379","1273","1131","548","425","330","590","379","679"
"17.06.2024 13:00 - 17.06.2024 14:00","1296","1245","1027","531","430","361","585","395","823"
"17.06.2024 14:00 - 17.06.2024 15:00","1163","1177","1057","514","437","312","542","370","928"
"17.06.2024 15:00 - 17.06.2024 16:00","995","995","1004","509","436","334","490","347","762"
"17.06.2024 16:00 - 17.06.2024 17:00","723","716","744","503","425","266","412","332","774"
"17.06.2024 17:00 - 17.06.2024 18:00","419","413","410","463","418","257","321","316","477"
"17.06.2024 18:00 - 17.06.2024 19:00","201","201","173","422","414","295","278","289","383"
"17.06.2024 19:00 - 17.06.2024 20:00","44","44","22","421","425","379","281","285","321"
"17.06.2024 20:00 - 17.06.2024 21:00","2","1","0","443","459","312","329","340","382"
"17.06.2024 21:00 - 17.06.2024 22:00","0","0","0","464","481","348","384","419","428"
"17.06.2024 22:00 - 17.06.2024 23:00","0","0","0","467","318","318","674","593","593"
"17.06.2024 23:00 - 18.06.2024 00:00","0","0","0","466","329","329","657","686","708"
"18.06.2024 00:00 - 18.06.2024 01:00","0","0","0","469","333","333","608","778","778"
"18.06.2024 01:00 - 18.06.2024 02:00","0","0","0","471","373","373","593","707","707"
"18.06.2024 02:00 - 18.06.2024 03:00","4","4","4","449","365","365","603","775","775"
"18.06.2024 03:00 - 18.06.2024 04:00","97","94","94","419","412","412","594","860","860"
"18.06.2024 04:00 - 18.06.2024 05:00","254","214","214","403","371","371","592","866","866"
"18.06.2024 05:00 - 18.06.2024 06:00","482","414","414","387","349","349","625","791","791"
"18.06.2024 06:00 - 18.06.2024 07:00","771","731","731","361","284","264","639","969","969"
"18.06.2024 07:00 - 18.06.2024 08:00","1041","1100","969","335","296","272","723","1002","1172"
"18.06.2024 08:00 - 18.06.2024 09:00","1354","1381","1191","309","291","177","792","1026","1161"
"18.06.2024 09:00 - 18.06.2024 10:00","1533","1563","1343","284","271","176","789","1002","1151"
"18.06.2024 10:00 - 18.06.2024 11:00","1606","1628","1341","261","256","115","837","1006","1131"
"18.06.2024 11:00 - 18.06.2024 12:00","1597","1598","1345","233","243","145","814","935","1028"
"18.06.2024 12:00 - 18.06.2024 13:00","1516","1515","1277","218","232","149","813","906","1040"
"18.06.2024 13:00 - 18.06.2024 14:00","1420","1454","1279","217","208","200","771","928","1095"
"18.06.2024 14:00 - 18.06.2024 15:00","1291","1336","1106","216","200","164","769","906","1096"
"18.06.2024 15:00 - 18.06.2024 16:00","1066","1080","883","219","215","116","715","864","1121"
"18.06.2024 16:00 - 18.06.2024 17:00","746","747","564","232","244","113","638","770","1025"
"18.06.2024 17:00 - 18.06.2024 18:00","398","413","331","248","277","242","533","633","926"
"18.06.2024 18:00 - 18.06.2024 19:00","178","185","161","276","293","267","439","506","741"
"18.06.2024 19:00 - 18.06.2024 20:00","38","37","28","298","310","216","412","440","590"
"18.06.2024 20:00 - 18.06.2024 21:00","1","1","4","331","331","226","413","426","501"
