"Time (UTC)","BZN|DE-LU > BZN|DK1 [MW]","BZN|DK1 > BZN|DE-LU [MW]"
"09.03.2023 23:15 - 09.03.2023 23:30","23","0"
"09.03.2023 23:30 - 09.03.2023 23:45","33","0"
"09.03.2023 23:45 - 10.03.2023 00:00","159","0"
"10.03.2023 00:00 - 10.03.2023 00:15","578","0"
"10.03.2023 00:15 - 10.03.2023 00:30","712","0"
"10.03.2023 00:30 - 10.03.2023 00:45","743","0"
"10.03.2023 00:45 - 10.03.2023 01:00","777","0"
"10.03.2023 01:00 - 10.03.2023 01:15","681","0"
"10.03.2023 01:15 - 10.03.2023 01:30","672","0"
"10.03.2023 01:30 - 10.03.2023 01:45","731","0"
"10.03.2023 01:45 - 10.03.2023 02:00","845","0"
"10.03.2023 02:00 - 10.03.2023 02:15","1231","0"
"10.03.2023 02:15 - 10.03.2023 02:30","1248","0"
"10.03.2023 02:30 - 10.03.2023 02:45","1240","0"
"10.03.2023 02:45 - 10.03.2023 03:00","1226","0"
"10.03.2023 03:00 - 10.03.2023 03:15","1165","0"
"10.03.2023 03:15 - 10.03.2023 03:30","1163","0"
"10.03.2023 03:30 - 10.03.2023 03:45","1165","0"
"10.03.2023 03:45 - 10.03.2023 04:00","1224","0"
"10.03.2023 04:00 - 10.03.2023 04:15","1198","0"
"10.03.2023 04:15 - 10.03.2023 04:30","1283","0"
"10.03.2023 04:30 - 10.03.2023 04:45","1278","0"
"10.03.2023 04:45 - 10.03.2023 05:00","1319","0"
"10.03.2023 05:00 - 10.03.2023 05:15","949","0"
"10.03.2023 05:15 - 10.03.2023 05:30","1074","0"
"10.03.2023 05:30 - 10.03.2023 05:45","1031","0"
"10.03.2023 05:45 - 10.03.2023 06:00","976","0"
"10.03.2023 06:00 - 10.03.2023 06:15","1168","0"
"10.03.2023 06:15 - 10.03.2023 06:30","1186","0"
"10.03.2023 06:30 - 10.03.2023 06:45","1150","0"
"10.03.2023 06:45 - 10.03.2023 07:00","1105","0"
"10.03.2023 07:00 - 10.03.2023 07:15","1182","0"
"10.03.2023 07:15 - 10.03.2023 07:30","963","0"
"10.03.2023 07:30 - 10.03.2023 07:45","993","0"
"10.03.2023 07:45 - 10.03.2023 08:00","882","0"
"10.03.2023 08:00 - 10.03.2023 08:15","963","0"
"10.03.2023 08:15 - 10.03.2023 08:30","794","0"
"10.03.2023 08:30 - 10.03.2023 08:45","856","0"
"10.03.2023 08:45 - 10.03.2023 09:00","796","0"
"10.03.2023 09:00 - 10.03.2023 09:15","533","0"
"10.03.2023 09:15 - 10.03.2023 09:30","508","0"
"10.03.2023 09:30 - 10.03.2023 09:45","507","0"
"10.03.2023 09:45 - 10.03.2023 10:00","444","0"
"10.03.2023 10:00 - 10.03.2023 10:15","248","0"
"10.03.2023 10:15 - 10.03.2023 10:30","72","0"
"10.03.2023 10:30 - 10.03.2023 10:45","88","0"
"10.03.2023 10:45 - 10.03.2023 11:00","135","0"
"10.03.2023 11:00 - 10.03.2023 11:15","424","0"
"10.03.2023 11:15 - 10.03.2023 11:30","402","0"
"10.03.2023 11:30 - 10.03.2023 11:45","325","0"
"10.03.2023 11:45 - 10.03.2023 12:00","412","0"
"10.03.2023 12:00 - 10.03.2023 12:15","190","0"
"10.03.2023 12:15 - 10.03.2023 12:30","207","0"
"10.03.2023 12:30 - 10.03.2023 12:45","174","0"
"10.03.2023 12:45 - 10.03.2023 13:00","156","0"
"10.03.2023 13:00 - 10.03.2023 13:15","12","0"
"10.03.2023 13:15 - 10.03.2023 13:30","20","0"
"10.03.2023 13:30 - 10.03.2023 13:45","0","120"
"10.03.2023 13:45 - 10.03.2023 14:00","0","170"
"10.03.2023 14:00 - 10.03.2023 14:15","191","0"
"10.03.2023 14:15 - 10.03.2023 14:30","179","0"
"10.03.2023 14:30 - 10.03.2023 14:45","163","0"
"10.03.2023 14:45 - 10.03.2023 15:00","159","0"
"10.03.2023 15:00 - 10.03.2023 15:15","112","0"
"10.03.2023 15:15 - 10.03.2023 15:30","194","0"
"10.03.2023 15:30 - 10.03.2023 15:45","202","0"
"10.03.2023 15:45 - 10.03.2023 16:00","172","0"
"10.03.2023 16:00 - 10.03.2023 16:15","241","0"
"10.03.2023 16:15 - 10.03.2023 16:30","318","0"
"10.03.2023 16:30 - 10.03.2023 16:45","291","0"
"10.03.2023 16:45 - 10.03.2023 17:00","208","0"
"10.03.2023 17:00 - 10.03.2023 17:15","0","140"
"10.03.2023 17:15 - 10.03.2023 17:30","0","204"
"10.03.2023 17:30 - 10.03.2023 17:45","0","314"
"10.03.2023 17:45 - 10.03.2023 18:00","0","387"
"10.03.2023 18:00 - 10.03.2023 18:15","0","148"
"10.03.2023 18:15 - 10.03.2023 18:30","0","356"
"10.03.2023 18:30 - 10.03.2023 18:45","0","485"
"10.03.2023 18:45 - 10.03.2023 19:00","0","563"
"10.03.2023 19:00 - 10.03.2023 19:15","0","322"
"10.03.2023 19:15 - 10.03.2023 19:30","0","242"
"10.03.2023 19:30 - 10.03.2023 19:45","0","387"
"10.03.2023 19:45 - 10.03.2023 20:00","0","579"
"10.03.2023 20:00 - 10.03.2023 20:15","0","267"
"10.03.2023 20:15 - 10.03.2023 20:30","0","203"
"10.03.2023 20:30 - 10.03.2023 20:45","0","306"
"10.03.2023 20:45 - 10.03.2023 21:00","0","181"
"10.03.2023 21:00 - 10.03.2023 21:15","191","0"
"10.03.2023 21:15 - 10.03.2023 21:30","330","0"
"10.03.2023 21:30 - 10.03.2023 21:45","323","0"
"10.03.2023 21:45 - 10.03.2023 22:00","613","0"
"10.03.2023 22:00 - 10.03.2023 22:15","1213","0"
"10.03.2023 22:15 - 10.03.2023 22:30","1533","0"
"10.03.2023 22:30 - 10.03.2023 22:45","1532","0"
"10.03.2023 22:45 - 10.03.2023 23:00","1671","0"
"10.03.2023 23:00 - 10.03.2023 23:15","1573","0"
"10.03.2023 23:15 - 10.03.2023 23:30","1437","0"
"10.03.2023 23:30 - 10.03.2023 23:45","1082","0"
"10.03.2023 23:45 - 11.03.2023 00:00","1230","0"
"11.03.2023 00:00 - 11.03.2023 00:15","1574","0"
"11.03.2023 00:15 - 11.03.2023 00:30","1717","0"
"11.03.2023 00:30 - 11.03.2023 00:45","1661","0"
"11.03.2023 00:45 - 11.03.2023 01:00","1681","0"
"11.03.2023 01:00 - 11.03.2023 01:15","1635","0"
"11.03.2023 01:15 - 11.03.2023 01:30","1628","0"
"11.03.2023 01:30 - 11.03.2023 01:45","1583","0"
"11.03.2023 01:45 - 11.03.2023 02:00","1479","0"
"11.03.2023 02:00 - 11.03.2023 02:15","1362","0"
"11.03.2023 02:15 - 11.03.2023 02:30","1352","0"
"11.03.2023 02:30 - 11.03.2023 02:45","1347","0"
"11.03.2023 02:45 - 11.03.2023 03:00","1296","0"
"11.03.2023 03:00 - 11.03.2023 03:15","1206","0"
"11.03.2023 03:15 - 11.03.2023 03:30","1159","0"
"11.03.2023 03:30 - 11.03.2023 03:45","1171","0"
"11.03.2023 03:45 - 11.03.2023 04:00","1049","0"
"11.03.2023 04:00 - 11.03.2023 04:15","764","0"
"11.03.2023 04:15 - 11.03.2023 04:30","521","0"
"11.03.2023 04:30 - 11.03.2023 04:45","514","0"
"11.03.2023 04:45 - 11.03.2023 05:00","443","0"
"11.03.2023 05:00 - 11.03.2023 05:15","210","0"
"11.03.2023 05:15 - 11.03.2023 05:30","87","0"
"11.03.2023 05:30 - 11.03.2023 05:45","92","0"
"11.03.2023 05:45 - 11.03.2023 06:00","62","0"
"11.03.2023 06:00 - 11.03.2023 06:15","4","0"
"11.03.2023 06:15 - 11.03.2023 06:30","37","0"
"11.03.2023 06:30 - 11.03.2023 06:45","68","0"
"11.03.2023 06:45 - 11.03.2023 07:00","106","0"
"11.03.2023 07:00 - 11.03.2023 07:15","189","0"
"11.03.2023 07:15 - 11.03.2023 07:30","141","0"
"11.03.2023 07:30 - 11.03.2023 07:45","0","3"
"11.03.2023 07:45 - 11.03.2023 08:00","0","115"
"11.03.2023 08:00 - 11.03.2023 08:15","0","75"
"11.03.2023 08:15 - 11.03.2023 08:30","28","0"
"11.03.2023 08:30 - 11.03.2023 08:45","3","0"
"11.03.2023 08:45 - 11.03.2023 09:00","0","31"
"11.03.2023 09:00 - 11.03.2023 09:15","72","0"
"11.03.2023 09:15 - 11.03.2023 09:30","69","0"
"11.03.2023 09:30 - 11.03.2023 09:45","0","109"
"11.03.2023 09:45 - 11.03.2023 10:00","0","83"
"11.03.2023 10:00 - 11.03.2023 10:15","167","0"
"11.03.2023 10:15 - 11.03.2023 10:30","292","0"
"11.03.2023 10:30 - 11.03.2023 10:45","263","0"
"11.03.2023 10:45 - 11.03.2023 11:00","343","0"
"11.03.2023 11:00 - 11.03.2023 11:15","762","0"
"11.03.2023 11:15 - 11.03.2023 11:30","929","0"
"11.03.2023 11:30 - 11.03.2023 11:45","545","0"
"11.03.2023 11:45 - 11.03.2023 12:00","785","0"
"11.03.2023 12:00 - 11.03.2023 12:15","732","0"
"11.03.2023 12:15 - 11.03.2023 12:30","733","0"
"11.03.2023 12:30 - 11.03.2023 12:45","442","0"
"11.03.2023 12:45 - 11.03.2023 13:00","403","0"
"11.03.2023 13:00 - 11.03.2023 13:15","332","0"
"11.03.2023 13:15 - 11.03.2023 13:30","265","0"
"11.03.2023 13:30 - 11.03.2023 13:45","202","0"
"11.03.2023 13:45 - 11.03.2023 14:00","0","97"
"11.03.2023 14:00 - 11.03.2023 14:15","292","0"
"11.03.2023 14:15 - 11.03.2023 14:30","225","0"
"11.03.2023 14:30 - 11.03.2023 14:45","218","0"
"11.03.2023 14:45 - 11.03.2023 15:00","75","0"
"11.03.2023 15:00 - 11.03.2023 15:15","0","199"
"11.03.2023 15:15 - 11.03.2023 15:30","0","176"
"11.03.2023 15:30 - 11.03.2023 15:45","190","0"
"11.03.2023 15:45 - 11.03.2023 16:00","162","0"
"11.03.2023 16:00 - 11.03.2023 16:15","0","43"
"11.03.2023 16:15 - 11.03.2023 16:30","0","127"
"11.03.2023 16:30 - 11.03.2023 16:45","102","0"
"11.03.2023 16:45 - 11.03.2023 17:00","0","5"
"11.03.2023 17:00 - 11.03.2023 17:15","0","290"
"11.03.2023 17:15 - 11.03.2023 17:30","0","147"
"11.03.2023 17:30 - 11.03.2023 17:45","0","73"
"11.03.2023 17:45 - 11.03.2023 18:00","34","0"
"11.03.2023 18:00 - 11.03.2023 18:15","0","39"
"11.03.2023 18:15 - 11.03.2023 18:30","4","0"
"11.03.2023 18:30 - 11.03.2023 18:45","0","0"
"11.03.2023 18:45 - 11.03.2023 19:00","0","56"
"11.03.2023 19:00 - 11.03.2023 19:15","5","0"
"11.03.2023 19:15 - 11.03.2023 19:30","27","0"
"11.03.2023 19:30 - 11.03.2023 19:45","8","0"
"11.03.2023 19:45 - 11.03.2023 20:00","0","62"
"11.03.2023 20:00 - 11.03.2023 20:15","0","42"
"11.03.2023 20:15 - 11.03.2023 20:30","0","48"
"11.03.2023 20:30 - 11.03.2023 20:45","0","29"
"11.03.2023 20:45 - 11.03.2023 21:00","0","85"
"11.03.2023 21:00 - 11.03.2023 21:15","11","0"
"11.03.2023 21:15 - 11.03.2023 21:30","0","100"
"11.03.2023 21:30 - 11.03.2023 21:45","0","3"
"11.03.2023 21:45 - 11.03.2023 22:00","39","0"
"11.03.2023 22:00 - 11.03.2023 22:15","48","0"
"11.03.2023 22:15 - 11.03.2023 22:30","119","0"
"11.03.2023 22:30 - 11.03.2023 22:45","213","0"
"11.03.2023 22:45 - 11.03.2023 23:00","0","5"
"11.03.2023 23:00 - 11.03.2023 23:15","0","84"
"11.03.2023 23:15 - 11.03.2023 23:30","0","51"
"11.03.2023 23:30 - 11.03.2023 23:45","138","0"
"11.03.2023 23:45 - 12.03.2023 00:00","158","0"
"12.03.2023 00:00 - 12.03.2023 00:15","4","0"
"12.03.2023 00:15 - 12.03.2023 00:30","72","0"
"12.03.2023 00:30 - 12.03.2023 00:45","90","0"
"12.03.2023 00:45 - 12.03.2023 01:00","19","0"
"12.03.2023 01:00 - 12.03.2023 01:15","0","135"
"12.03.2023 01:15 - 12.03.2023 01:30","0","139"
"12.03.2023 01:30 - 12.03.2023 01:45","106","0"
"12.03.2023 01:45 - 12.03.2023 02:00","196","0"
"12.03.2023 02:00 - 12.03.2023 02:15","138","0"
"12.03.2023 02:15 - 12.03.2023 02:30","348","0"
"12.03.2023 02:30 - 12.03.2023 02:45","338","0"
"12.03.2023 02:45 - 12.03.2023 03:00","283","0"
"12.03.2023 03:00 - 12.03.2023 03:15","13","0"
"12.03.2023 03:15 - 12.03.2023 03:30","13","0"
"12.03.2023 03:30 - 12.03.2023 03:45","26","0"
"12.03.2023 03:45 - 12.03.2023 04:00","0","1"
"12.03.2023 04:00 - 12.03.2023 04:15","0","127"
"12.03.2023 04:15 - 12.03.2023 04:30","0","102"
"12.03.2023 04:30 - 12.03.2023 04:45","0","88"
"12.03.2023 04:45 - 12.03.2023 05:00","0","79"
"12.03.2023 05:00 - 12.03.2023 05:15","88","0"
"12.03.2023 05:15 - 12.03.2023 05:30","142","0"
"12.03.2023 05:30 - 12.03.2023 05:45","126","0"
"12.03.2023 05:45 - 12.03.2023 06:00","185","0"
"12.03.2023 06:00 - 12.03.2023 06:15","361","0"
"12.03.2023 06:15 - 12.03.2023 06:30","423","0"
"12.03.2023 06:30 - 12.03.2023 06:45","419","0"
"12.03.2023 06:45 - 12.03.2023 07:00","396","0"
"12.03.2023 07:00 - 12.03.2023 07:15","404","0"
"12.03.2023 07:15 - 12.03.2023 07:30","469","0"
"12.03.2023 07:30 - 12.03.2023 07:45","419","0"
"12.03.2023 07:45 - 12.03.2023 08:00","356","0"
"12.03.2023 08:00 - 12.03.2023 08:15","338","0"
"12.03.2023 08:15 - 12.03.2023 08:30","185","0"
"12.03.2023 08:30 - 12.03.2023 08:45","398","0"
"12.03.2023 08:45 - 12.03.2023 09:00","445","0"
"12.03.2023 09:00 - 12.03.2023 09:15","438","0"
"12.03.2023 09:15 - 12.03.2023 09:30","426","0"
"12.03.2023 09:30 - 12.03.2023 09:45","465","0"
"12.03.2023 09:45 - 12.03.2023 10:00","496","0"
"12.03.2023 10:00 - 12.03.2023 10:15","434","0"
"12.03.2023 10:15 - 12.03.2023 10:30","513","0"
"12.03.2023 10:30 - 12.03.2023 10:45","549","0"
"12.03.2023 10:45 - 12.03.2023 11:00","765","0"
"12.03.2023 11:00 - 12.03.2023 11:15","1321","0"
"12.03.2023 11:15 - 12.03.2023 11:30","1505","0"
"12.03.2023 11:30 - 12.03.2023 11:45","1448","0"
"12.03.2023 11:45 - 12.03.2023 12:00","1407","0"
"12.03.2023 12:00 - 12.03.2023 12:15","1477","0"
"12.03.2023 12:15 - 12.03.2023 12:30","1566","0"
"12.03.2023 12:30 - 12.03.2023 12:45","1499","0"
"12.03.2023 12:45 - 12.03.2023 13:00","1373","0"
"12.03.2023 13:00 - 12.03.2023 13:15","1415","0"
"12.03.2023 13:15 - 12.03.2023 13:30","1431","0"
"12.03.2023 13:30 - 12.03.2023 13:45","1549","0"
"12.03.2023 13:45 - 12.03.2023 14:00","1620","0"
"12.03.2023 14:00 - 12.03.2023 14:15","1311","0"
"12.03.2023 14:15 - 12.03.2023 14:30","1155","0"
"12.03.2023 14:30 - 12.03.2023 14:45","1091","0"
"12.03.2023 14:45 - 12.03.2023 15:00","980","0"
"12.03.2023 15:00 - 12.03.2023 15:15","658","0"
"12.03.2023 15:15 - 12.03.2023 15:30","428","0"
"12.03.2023 15:30 - 12.03.2023 15:45","232","0"
"12.03.2023 15:45 - 12.03.2023 16:00","0","6"
"12.03.2023 16:00 - 12.03.2023 16:15","0","193"
"12.03.2023 16:15 - 12.03.2023 16:30","0","444"
"12.03.2023 16:30 - 12.03.2023 16:45","0","538"
"12.03.2023 16:45 - 12.03.2023 17:00","0","522"
"12.03.2023 17:00 - 12.03.2023 17:15","0","47"
"12.03.2023 17:15 - 12.03.2023 17:30","54","0"
"12.03.2023 17:30 - 12.03.2023 17:45","0","31"
"12.03.2023 17:45 - 12.03.2023 18:00","87","0"
"12.03.2023 18:00 - 12.03.2023 18:15","500","0"
"12.03.2023 18:15 - 12.03.2023 18:30","575","0"
"12.03.2023 18:30 - 12.03.2023 18:45","522","0"
"12.03.2023 18:45 - 12.03.2023 19:00","489","0"
"12.03.2023 19:00 - 12.03.2023 19:15","711","0"
"12.03.2023 19:15 - 12.03.2023 19:30","839","0"
"12.03.2023 19:30 - 12.03.2023 19:45","703","0"
"12.03.2023 19:45 - 12.03.2023 20:00","651","0"
"12.03.2023 20:00 - 12.03.2023 20:15","970","0"
"12.03.2023 20:15 - 12.03.2023 20:30","1106","0"
"12.03.2023 20:30 - 12.03.2023 20:45","1129","0"
"12.03.2023 20:45 - 12.03.2023 21:00","1036","0"
"12.03.2023 21:00 - 12.03.2023 21:15","878","0"
"12.03.2023 21:15 - 12.03.2023 21:30","898","0"
"12.03.2023 21:30 - 12.03.2023 21:45","906","0"
"12.03.2023 21:45 - 12.03.2023 22:00","919","0"
"12.03.2023 22:00 - 12.03.2023 22:15","794","0"
"12.03.2023 22:15 - 12.03.2023 22:30","867","0"
"12.03.2023 22:30 - 12.03.2023 22:45","864","0"
"12.03.2023 22:45 - 12.03.2023 23:00","766","0"
"12.03.2023 23:00 - 12.03.2023 23:15","349","0"
"12.03.2023 23:15 - 12.03.2023 23:30","328","0"
"12.03.2023 23:30 - 12.03.2023 23:45","364","0"
"12.03.2023 23:45 - 13.03.2023 00:00","449","0"
"13.03.2023 00:00 - 13.03.2023 00:15","968","0"
"13.03.2023 00:15 - 13.03.2023 00:30","1215","0"
"13.03.2023 00:30 - 13.03.2023 00:45","1252","0"
"13.03.2023 00:45 - 13.03.2023 01:00","1254","0"
"13.03.2023 01:00 - 13.03.2023 01:15","1020","0"
"13.03.2023 01:15 - 13.03.2023 01:30","1097","0"
"13.03.2023 01:30 - 13.03.2023 01:45","1072","0"
"13.03.2023 01:45 - 13.03.2023 02:00","1075","0"
"13.03.2023 02:00 - 13.03.2023 02:15","1029","0"
"13.03.2023 02:15 - 13.03.2023 02:30","1013","0"
"13.03.2023 02:30 - 13.03.2023 02:45","1064","0"
"13.03.2023 02:45 - 13.03.2023 03:00","1074","0"
"13.03.2023 03:00 - 13.03.2023 03:15","1213","0"
"13.03.2023 03:15 - 13.03.2023 03:30","1222","0"
"13.03.2023 03:30 - 13.03.2023 03:45","1175","0"
"13.03.2023 03:45 - 13.03.2023 04:00","1139","0"
"13.03.2023 04:00 - 13.03.2023 04:15","1056","0"
"13.03.2023 04:15 - 13.03.2023 04:30","1032","0"
"13.03.2023 04:30 - 13.03.2023 04:45","1025","0"
"13.03.2023 04:45 - 13.03.2023 05:00","924","0"
"13.03.2023 05:00 - 13.03.2023 05:15","944","0"
"13.03.2023 05:15 - 13.03.2023 05:30","853","0"
"13.03.2023 05:30 - 13.03.2023 05:45","820","0"
"13.03.2023 05:45 - 13.03.2023 06:00","722","0"
"13.03.2023 06:00 - 13.03.2023 06:15","685","0"
"13.03.2023 06:15 - 13.03.2023 06:30","654","0"
"13.03.2023 06:30 - 13.03.2023 06:45","655","0"
"13.03.2023 06:45 - 13.03.2023 07:00","674","0"
"13.03.2023 07:00 - 13.03.2023 07:15","666","0"
"13.03.2023 07:15 - 13.03.2023 07:30","561","0"
"13.03.2023 07:30 - 13.03.2023 07:45","475","0"
"13.03.2023 07:45 - 13.03.2023 08:00","618","0"
"13.03.2023 08:00 - 13.03.2023 08:15","927","0"
"13.03.2023 08:15 - 13.03.2023 08:30","1348","0"
"13.03.2023 08:30 - 13.03.2023 08:45","1287","0"
"13.03.2023 08:45 - 13.03.2023 09:00","1135","0"
"13.03.2023 09:00 - 13.03.2023 09:15","720","0"
"13.03.2023 09:15 - 13.03.2023 09:30","836","0"
"13.03.2023 09:30 - 13.03.2023 09:45","782","0"
"13.03.2023 09:45 - 13.03.2023 10:00","808","0"
"13.03.2023 10:00 - 13.03.2023 10:15","453","0"
"13.03.2023 10:15 - 13.03.2023 10:30","411","0"
"13.03.2023 10:30 - 13.03.2023 10:45","366","0"
"13.03.2023 10:45 - 13.03.2023 11:00","133","0"
"13.03.2023 11:00 - 13.03.2023 11:15","0","114"
"13.03.2023 11:15 - 13.03.2023 11:30","0","165"
"13.03.2023 11:30 - 13.03.2023 11:45","0","24"
"13.03.2023 11:45 - 13.03.2023 12:00","171","0"
"13.03.2023 12:00 - 13.03.2023 12:15","804","0"
"13.03.2023 12:15 - 13.03.2023 12:30","899","0"
"13.03.2023 12:30 - 13.03.2023 12:45","906","0"
"13.03.2023 12:45 - 13.03.2023 13:00","731","0"
"13.03.2023 13:00 - 13.03.2023 13:15","825","0"
"13.03.2023 13:15 - 13.03.2023 13:30","879","0"
"13.03.2023 13:30 - 13.03.2023 13:45","992","0"
"13.03.2023 13:45 - 13.03.2023 14:00","972","0"
"13.03.2023 14:00 - 13.03.2023 14:15","551","0"
"13.03.2023 14:15 - 13.03.2023 14:30","18","0"
"13.03.2023 14:30 - 13.03.2023 14:45","113","0"
"13.03.2023 14:45 - 13.03.2023 15:00","85","0"
"13.03.2023 15:00 - 13.03.2023 15:15","224","0"
"13.03.2023 15:15 - 13.03.2023 15:30","143","0"
"13.03.2023 15:30 - 13.03.2023 15:45","243","0"
"13.03.2023 15:45 - 13.03.2023 16:00","212","0"
"13.03.2023 16:00 - 13.03.2023 16:15","0","32"
"13.03.2023 16:15 - 13.03.2023 16:30","0","33"
"13.03.2023 16:30 - 13.03.2023 16:45","4","0"
"13.03.2023 16:45 - 13.03.2023 17:00","0","52"
"13.03.2023 17:00 - 13.03.2023 17:15","0","175"
"13.03.2023 17:15 - 13.03.2023 17:30","0","214"
"13.03.2023 17:30 - 13.03.2023 17:45","0","148"
"13.03.2023 17:45 - 13.03.2023 18:00","0","71"
"13.03.2023 18:00 - 13.03.2023 18:15","28","0"
"13.03.2023 18:15 - 13.03.2023 18:30","0","19"
"13.03.2023 18:30 - 13.03.2023 18:45","0","19"
"13.03.2023 18:45 - 13.03.2023 19:00","0","3"
"13.03.2023 19:00 - 13.03.2023 19:15","11","0"
"13.03.2023 19:15 - 13.03.2023 19:30","57","0"
"13.03.2023 19:30 - 13.03.2023 19:45","70","0"
"13.03.2023 19:45 - 13.03.2023 20:00","51","0"
"13.03.2023 20:00 - 13.03.2023 20:15","0","124"
"13.03.2023 20:15 - 13.03.2023 20:30","31","0"
"13.03.2023 20:30 - 13.03.2023 20:45","0","2"
"13.03.2023 20:45 - 13.03.2023 21:00","0","51"
"13.03.2023 21:00 - 13.03.2023 21:15","0","110"
"13.03.2023 21:15 - 13.03.2023 21:30","0","5"
"13.03.2023 21:30 - 13.03.2023 21:45","5","0"
"13.03.2023 21:45 - 13.03.2023 22:00","66","0"
"13.03.2023 22:00 - 13.03.2023 22:15","21","0"
"13.03.2023 22:15 - 13.03.2023 22:30","61","0"
"13.03.2023 22:30 - 13.03.2023 22:45","87","0"
"13.03.2023 22:45 - 13.03.2023 23:00","115","0"
"13.03.2023 23:00 - 13.03.2023 23:15","15","0"
"13.03.2023 23:15 - 13.03.2023 23:30","126","0"
"13.03.2023 23:30 - 13.03.2023 23:45","120","0"
"13.03.2023 23:45 - 14.03.2023 00:00","264","0"
"14.03.2023 00:00 - 14.03.2023 00:15","218","0"
"14.03.2023 00:15 - 14.03.2023 00:30","450","0"
"14.03.2023 00:30 - 14.03.2023 00:45","457","0"
"14.03.2023 00:45 - 14.03.2023 01:00","506","0"
"14.03.2023 01:00 - 14.03.2023 01:15","525","0"
"14.03.2023 01:15 - 14.03.2023 01:30","688","0"
"14.03.2023 01:30 - 14.03.2023 01:45","728","0"
"14.03.2023 01:45 - 14.03.2023 02:00","830","0"
"14.03.2023 02:00 - 14.03.2023 02:15","1161","0"
"14.03.2023 02:15 - 14.03.2023 02:30","1235","0"
"14.03.2023 02:30 - 14.03.2023 02:45","1210","0"
"14.03.2023 02:45 - 14.03.2023 03:00","1160","0"
"14.03.2023 03:00 - 14.03.2023 03:15","1077","0"
"14.03.2023 03:15 - 14.03.2023 03:30","924","0"
"14.03.2023 03:30 - 14.03.2023 03:45","929","0"
"14.03.2023 03:45 - 14.03.2023 04:00","1151","0"
"14.03.2023 04:00 - 14.03.2023 04:15","1408","0"
"14.03.2023 04:15 - 14.03.2023 04:30","1553","0"
"14.03.2023 04:30 - 14.03.2023 04:45","1605","0"
"14.03.2023 04:45 - 14.03.2023 05:00","1519","0"
"14.03.2023 05:00 - 14.03.2023 05:15","1119","0"
"14.03.2023 05:15 - 14.03.2023 05:30","973","0"
"14.03.2023 05:30 - 14.03.2023 05:45","728","0"
"14.03.2023 05:45 - 14.03.2023 06:00","539","0"
"14.03.2023 06:00 - 14.03.2023 06:15","503","0"
"14.03.2023 06:15 - 14.03.2023 06:30","244","0"
"14.03.2023 06:30 - 14.03.2023 06:45","208","0"
"14.03.2023 06:45 - 14.03.2023 07:00","342","0"
"14.03.2023 07:00 - 14.03.2023 07:15","589","0"
"14.03.2023 07:15 - 14.03.2023 07:30","673","0"
"14.03.2023 07:30 - 14.03.2023 07:45","502","0"
"14.03.2023 07:45 - 14.03.2023 08:00","569","0"
"14.03.2023 08:00 - 14.03.2023 08:15","700","0"
"14.03.2023 08:15 - 14.03.2023 08:30","764","0"
"14.03.2023 08:30 - 14.03.2023 08:45","580","0"
"14.03.2023 08:45 - 14.03.2023 09:00","427","0"
"14.03.2023 09:00 - 14.03.2023 09:15","478","0"
"14.03.2023 09:15 - 14.03.2023 09:30","420","0"
"14.03.2023 09:30 - 14.03.2023 09:45","229","0"
"14.03.2023 09:45 - 14.03.2023 10:00","260","0"
"14.03.2023 10:00 - 14.03.2023 10:15","720","0"
"14.03.2023 10:15 - 14.03.2023 10:30","843","0"
"14.03.2023 10:30 - 14.03.2023 10:45","643","0"
"14.03.2023 10:45 - 14.03.2023 11:00","511","0"
"14.03.2023 11:00 - 14.03.2023 11:15","570","0"
"14.03.2023 11:15 - 14.03.2023 11:30","806","0"
"14.03.2023 11:30 - 14.03.2023 11:45","796","0"
"14.03.2023 11:45 - 14.03.2023 12:00","799","0"
"14.03.2023 12:00 - 14.03.2023 12:15","244","0"
"14.03.2023 12:15 - 14.03.2023 12:30","173","0"
"14.03.2023 12:30 - 14.03.2023 12:45","156","0"
"14.03.2023 12:45 - 14.03.2023 13:00","73","0"
"14.03.2023 13:00 - 14.03.2023 13:15","0","9"
"14.03.2023 13:15 - 14.03.2023 13:30","0","11"
"14.03.2023 13:30 - 14.03.2023 13:45","148","0"
"14.03.2023 13:45 - 14.03.2023 14:00","28","0"
"14.03.2023 14:00 - 14.03.2023 14:15","0","60"
"14.03.2023 14:15 - 14.03.2023 14:30","45","0"
"14.03.2023 14:30 - 14.03.2023 14:45","107","0"
"14.03.2023 14:45 - 14.03.2023 15:00","102","0"
"14.03.2023 15:00 - 14.03.2023 15:15","179","0"
"14.03.2023 15:15 - 14.03.2023 15:30","362","0"
"14.03.2023 15:30 - 14.03.2023 15:45","523","0"
"14.03.2023 15:45 - 14.03.2023 16:00","269","0"
"14.03.2023 16:00 - 14.03.2023 16:15","0","97"
"14.03.2023 16:15 - 14.03.2023 16:30","0","85"
"14.03.2023 16:30 - 14.03.2023 16:45","164","0"
"14.03.2023 16:45 - 14.03.2023 17:00","244","0"
"14.03.2023 17:00 - 14.03.2023 17:15","0","14"
"14.03.2023 17:15 - 14.03.2023 17:30","49","0"
"14.03.2023 17:30 - 14.03.2023 17:45","50","0"
"14.03.2023 17:45 - 14.03.2023 18:00","0","39"
"14.03.2023 18:00 - 14.03.2023 18:15","41","0"
"14.03.2023 18:15 - 14.03.2023 18:30","0","3"
