"Time (UTC)","BZN|DE-LU > BZN|DK2 [MW]","BZN|DK2 > BZN|DE-LU [MW]"
"17.05.2023 03:45 - 17.05.2023 04:00","0","62"
"17.05.2023 04:00 - 17.05.2023 04:15","0","62"
"17.05.2023 04:15 - 17.05.2023 04:30","0","61"
"17.05.2023 04:30 - 17.05.2023 04:45","0","63"
"17.05.2023 04:45 - 17.05.2023 05:00","0","64"
"17.05.2023 05:00 - 17.05.2023 05:15","0","63"
"17.05.2023 05:15 - 17.05.2023 05:30","0","65"
"17.05.2023 05:30 - 17.05.2023 05:45","0","65"
"17.05.2023 05:45 - 17.05.2023 06:00","0","65"
"17.05.2023 06:00 - 17.05.2023 06:15","0","68"
"17.05.2023 06:15 - 17.05.2023 06:30","0","67"
"17.05.2023 06:30 - 17.05.2023 06:45","0","68"
"17.05.2023 06:45 - 17.05.2023 07:00","0","68"
"17.05.2023 07:00 - 17.05.2023 07:15","0","74"
"17.05.2023 07:15 - 17.05.2023 07:30","0","74"
"17.05.2023 07:30 - 17.05.2023 07:45","0","75"
"17.05.2023 07:45 - 17.05.2023 08:00","0","76"
"17.05.2023 08:00 - 17.05.2023 08:15","0","80"
"17.05.2023 08:15 - 17.05.2023 08:30","0","82"
"17.05.2023 08:30 - 17.05.2023 08:45","0","84"
"17.05.2023 08:45 - 17.05.2023 09:00","0","85"
"17.05.2023 09:00 - 17.05.2023 09:15","0","98"
"17.05.2023 09:15 - 17.05.2023 09:30","0","106"
"17.05.2023 09:30 - 17.05.2023 09:45","0","103"
"17.05.2023 09:45 - 17.05.2023 10:00","0","103"
"17.05.2023 10:00 - 17.05.2023 10:15","0","107"
"17.05.2023 10:15 - 17.05.2023 10:30","0","143"
"17.05.2023 10:30 - 17.05.2023 10:45","0","148"
"17.05.2023 10:45 - 17.05.2023 11:00","0","152"
"17.05.2023 11:00 - 17.05.2023 11:15","0","155"
"17.05.2023 11:15 - 17.05.2023 11:30","0","165"
"17.05.2023 11:30 - 17.05.2023 11:45","0","182"
"17.05.2023 11:45 - 17.05.2023 12:00","0","200"
"17.05.2023 12:00 - 17.05.2023 12:15","0","206"
"17.05.2023 12:15 - 17.05.2023 12:30","0","216"
"17.05.2023 12:30 - 17.05.2023 12:45","0","221"
"17.05.2023 12:45 - 17.05.2023 13:00","0","225"
"17.05.2023 13:00 - 17.05.2023 13:15","0","234"
"17.05.2023 13:15 - 17.05.2023 13:30","0","241"
"17.05.2023 13:30 - 17.05.2023 13:45","0","245"
"17.05.2023 13:45 - 17.05.2023 14:00","0","251"
"17.05.2023 14:00 - 17.05.2023 14:15","0","267"
"17.05.2023 14:15 - 17.05.2023 14:30","0","275"
"17.05.2023 14:30 - 17.05.2023 14:45","0","278"
"17.05.2023 14:45 - 17.05.2023 15:00","0","279"
"17.05.2023 15:00 - 17.05.2023 15:15","0","283"
"17.05.2023 15:15 - 17.05.2023 15:30","0","284"
"17.05.2023 15:30 - 17.05.2023 15:45","0","284"
"17.05.2023 15:45 - 17.05.2023 16:00","0","286"
"17.05.2023 16:00 - 17.05.2023 16:15","0","315"
"17.05.2023 16:15 - 17.05.2023 16:30","0","317"
"17.05.2023 16:30 - 17.05.2023 16:45","0","318"
"17.05.2023 16:45 - 17.05.2023 17:00","0","318"
"17.05.2023 17:00 - 17.05.2023 17:15","0","320"
"17.05.2023 17:15 - 17.05.2023 17:30","0","322"
"17.05.2023 17:30 - 17.05.2023 17:45","0","322"
"17.05.2023 17:45 - 17.05.2023 18:00","0","302"
"17.05.2023 18:00 - 17.05.2023 18:15","0","129"
"17.05.2023 18:15 - 17.05.2023 18:30","0","116"
"17.05.2023 18:30 - 17.05.2023 18:45","0","116"
"17.05.2023 18:45 - 17.05.2023 19:00","0","95"
"17.05.2023 19:00 - 17.05.2023 19:15","76","0"
"17.05.2023 19:15 - 17.05.2023 19:30","91","0"
"17.05.2023 19:30 - 17.05.2023 19:45","91","0"
"17.05.2023 19:45 - 17.05.2023 20:00","70","0"
"17.05.2023 20:00 - 17.05.2023 20:15","0","106"
"17.05.2023 20:15 - 17.05.2023 20:30","0","121"
"17.05.2023 20:30 - 17.05.2023 20:45","0","121"
"17.05.2023 20:45 - 17.05.2023 21:00","0","131"
"17.05.2023 21:00 - 17.05.2023 21:15","0","211"
"17.05.2023 21:15 - 17.05.2023 21:30","0","217"
"17.05.2023 21:30 - 17.05.2023 21:45","0","218"
"17.05.2023 21:45 - 17.05.2023 22:00","0","221"
"17.05.2023 22:00 - 17.05.2023 22:15","0","255"
"17.05.2023 22:15 - 17.05.2023 22:30","0","258"
"17.05.2023 22:30 - 17.05.2023 22:45","0","258"
"17.05.2023 22:45 - 17.05.2023 23:00","0","250"
"17.05.2023 23:00 - 17.05.2023 23:15","0","178"
"17.05.2023 23:15 - 17.05.2023 23:30","0","173"
"17.05.2023 23:30 - 17.05.2023 23:45","0","173"
"17.05.2023 23:45 - 18.05.2023 00:00","0","179"
"18.05.2023 00:00 - 18.05.2023 00:15","0","233"
"18.05.2023 00:15 - 18.05.2023 00:30","0","238"
"18.05.2023 00:30 - 18.05.2023 00:45","0","238"
"18.05.2023 00:45 - 18.05.2023 01:00","0","244"
"18.05.2023 01:00 - 18.05.2023 01:15","0","296"
"18.05.2023 01:15 - 18.05.2023 01:30","0","300"
"18.05.2023 01:30 - 18.05.2023 01:45","0","299"
"18.05.2023 01:45 - 18.05.2023 02:00","0","300"
"18.05.2023 02:00 - 18.05.2023 02:15","0","299"
"18.05.2023 02:15 - 18.05.2023 02:30","0","300"
"18.05.2023 02:30 - 18.05.2023 02:45","0","299"
"18.05.2023 02:45 - 18.05.2023 03:00","0","296"
"18.05.2023 03:00 - 18.05.2023 03:15","0","264"
"18.05.2023 03:15 - 18.05.2023 03:30","0","262"
"18.05.2023 03:30 - 18.05.2023 03:45","0","262"
"18.05.2023 03:45 - 18.05.2023 04:00","0","255"
"18.05.2023 04:00 - 18.05.2023 04:15","0","191"
"18.05.2023 04:15 - 18.05.2023 04:30","0","184"
"18.05.2023 04:30 - 18.05.2023 04:45","0","184"
"18.05.2023 04:45 - 18.05.2023 05:00","0","159"
"18.05.2023 05:00 - 18.05.2023 05:15","62","0"
"18.05.2023 05:15 - 18.05.2023 05:30","81","0"
"18.05.2023 05:30 - 18.05.2023 05:45","81","0"
"18.05.2023 05:45 - 18.05.2023 06:00","79","0"
"18.05.2023 06:00 - 18.05.2023 06:15","62","0"
"18.05.2023 06:15 - 18.05.2023 06:30","60","0"
"18.05.2023 06:30 - 18.05.2023 06:45","61","0"
"18.05.2023 06:45 - 18.05.2023 07:00","43","0"
"18.05.2023 07:00 - 18.05.2023 07:15","0","113"
"18.05.2023 07:15 - 18.05.2023 07:30","0","125"
"18.05.2023 07:30 - 18.05.2023 07:45","0","125"
"18.05.2023 07:45 - 18.05.2023 08:00","0","123"
"18.05.2023 08:00 - 18.05.2023 08:15","0","102"
"18.05.2023 08:15 - 18.05.2023 08:30","0","101"
"18.05.2023 08:30 - 18.05.2023 08:45","0","100"
"18.05.2023 08:45 - 18.05.2023 09:00","0","91"
"18.05.2023 09:00 - 18.05.2023 09:15","0","11"
"18.05.2023 09:15 - 18.05.2023 09:30","0","4"
"18.05.2023 09:30 - 18.05.2023 09:45","0","4"
"18.05.2023 09:45 - 18.05.2023 10:00","7","0"
"18.05.2023 10:00 - 18.05.2023 10:15","101","0"
"18.05.2023 10:15 - 18.05.2023 10:30","108","0"
"18.05.2023 10:30 - 18.05.2023 10:45","108","0"
"18.05.2023 10:45 - 18.05.2023 11:00","131","0"
"18.05.2023 11:00 - 18.05.2023 11:15","328","0"
"18.05.2023 11:15 - 18.05.2023 11:30","344","0"
"18.05.2023 11:30 - 18.05.2023 11:45","344","0"
"18.05.2023 11:45 - 18.05.2023 12:00","345","0"
"18.05.2023 12:00 - 18.05.2023 12:15","352","0"
"18.05.2023 12:15 - 18.05.2023 12:30","352","0"
"18.05.2023 12:30 - 18.05.2023 12:45","352","0"
"18.05.2023 12:45 - 18.05.2023 13:00","352","0"
"18.05.2023 13:00 - 18.05.2023 13:15","354","0"
"18.05.2023 13:15 - 18.05.2023 13:30","354","0"
"18.05.2023 13:30 - 18.05.2023 13:45","353","0"
"18.05.2023 13:45 - 18.05.2023 14:00","348","0"
"18.05.2023 14:00 - 18.05.2023 14:15","298","0"
"18.05.2023 14:15 - 18.05.2023 14:30","293","0"
"18.05.2023 14:30 - 18.05.2023 14:45","293","0"
"18.05.2023 14:45 - 18.05.2023 15:00","281","0"
"18.05.2023 15:00 - 18.05.2023 15:15","180","0"
"18.05.2023 15:15 - 18.05.2023 15:30","171","0"
"18.05.2023 15:30 - 18.05.2023 15:45","171","0"
"18.05.2023 15:45 - 18.05.2023 16:00","169","0"
"18.05.2023 16:00 - 18.05.2023 16:15","151","0"
"18.05.2023 16:15 - 18.05.2023 16:30","149","0"
"18.05.2023 16:30 - 18.05.2023 16:45","149","0"
"18.05.2023 16:45 - 18.05.2023 17:00","151","0"
"18.05.2023 17:00 - 18.05.2023 17:15","166","0"
"18.05.2023 17:15 - 18.05.2023 17:30","167","0"
"18.05.2023 17:30 - 18.05.2023 17:45","167","0"
"18.05.2023 17:45 - 18.05.2023 18:00","158","0"
"18.05.2023 18:00 - 18.05.2023 18:15","81","0"
"18.05.2023 18:15 - 18.05.2023 18:30","74","0"
"18.05.2023 18:30 - 18.05.2023 18:45","74","0"
"18.05.2023 18:45 - 18.05.2023 19:00","59","0"
"18.05.2023 19:00 - 18.05.2023 19:15","0","78"
"18.05.2023 19:15 - 18.05.2023 19:30","0","89"
"18.05.2023 19:30 - 18.05.2023 19:45","0","88"
"18.05.2023 19:45 - 18.05.2023 20:00","0","91"
"18.05.2023 20:00 - 18.05.2023 20:15","0","120"
"18.05.2023 20:15 - 18.05.2023 20:30","0","123"
"18.05.2023 20:30 - 18.05.2023 20:45","0","124"
"18.05.2023 20:45 - 18.05.2023 21:00","0","112"
"18.05.2023 21:00 - 18.05.2023 21:15","0","9"
"18.05.2023 21:15 - 18.05.2023 21:30","0","2"
"18.05.2023 21:30 - 18.05.2023 21:45","0","1"
"18.05.2023 21:45 - 18.05.2023 22:00","0","5"
"18.05.2023 22:00 - 18.05.2023 22:15","0","30"
"18.05.2023 22:15 - 18.05.2023 22:30","0","32"
"18.05.2023 22:30 - 18.05.2023 22:45","0","31"
"18.05.2023 22:45 - 18.05.2023 23:00","0","34"
"18.05.2023 23:00 - 18.05.2023 23:15","0","58"
"18.05.2023 23:15 - 18.05.2023 23:30","0","60"
"18.05.2023 23:30 - 18.05.2023 23:45","0","60"
"18.05.2023 23:45 - 19.05.2023 00:00","0","66"
"19.05.2023 00:00 - 19.05.2023 00:15","0","130"
"19.05.2023 00:15 - 19.05.2023 00:30","0","135"
"19.05.2023 00:30 - 19.05.2023 00:45","0","135"
"19.05.2023 00:45 - 19.05.2023 01:00","0","114"
"19.05.2023 01:00 - 19.05.2023 01:15","64","0"
"19.05.2023 01:15 - 19.05.2023 01:30","78","0"
"19.05.2023 01:30 - 19.05.2023 01:45","78","0"
"19.05.2023 01:45 - 19.05.2023 02:00","78","0"
"19.05.2023 02:00 - 19.05.2023 02:15","73","0"
"19.05.2023 02:15 - 19.05.2023 02:30","72","0"
"19.05.2023 02:30 - 19.05.2023 02:45","72","0"
"19.05.2023 02:45 - 19.05.2023 03:00","77","0"
"19.05.2023 03:00 - 19.05.2023 03:15","116","0"
"19.05.2023 03:15 - 19.05.2023 03:30","119","0"
"19.05.2023 03:30 - 19.05.2023 03:45","119","0"
"19.05.2023 03:45 - 19.05.2023 04:00","121","0"
"19.05.2023 04:00 - 19.05.2023 04:15","131","0"
"19.05.2023 04:15 - 19.05.2023 04:30","132","0"
"19.05.2023 04:30 - 19.05.2023 04:45","132","0"
"19.05.2023 04:45 - 19.05.2023 05:00","137","0"
"19.05.2023 05:00 - 19.05.2023 05:15","179","0"
"19.05.2023 05:15 - 19.05.2023 05:30","183","0"
"19.05.2023 05:30 - 19.05.2023 05:45","183","0"
"19.05.2023 05:45 - 19.05.2023 06:00","181","0"
"19.05.2023 06:00 - 19.05.2023 06:15","159","0"
"19.05.2023 06:15 - 19.05.2023 06:30","158","0"
"19.05.2023 06:30 - 19.05.2023 06:45","159","0"
"19.05.2023 06:45 - 19.05.2023 07:00","151","0"
"19.05.2023 07:00 - 19.05.2023 07:15","93","0"
"19.05.2023 07:15 - 19.05.2023 07:30","89","0"
"19.05.2023 07:30 - 19.05.2023 07:45","91","0"
"19.05.2023 07:45 - 19.05.2023 08:00","90","0"
"19.05.2023 08:00 - 19.05.2023 08:15","100","0"
"19.05.2023 08:15 - 19.05.2023 08:30","101","0"
"19.05.2023 08:30 - 19.05.2023 08:45","101","0"
"19.05.2023 08:45 - 19.05.2023 09:00","113","0"
"19.05.2023 09:00 - 19.05.2023 09:15","208","0"
"19.05.2023 09:15 - 19.05.2023 09:30","218","0"
"19.05.2023 09:30 - 19.05.2023 09:45","219","0"
"19.05.2023 09:45 - 19.05.2023 10:00","194","0"
"19.05.2023 10:00 - 19.05.2023 10:15","0","8"
"19.05.2023 10:15 - 19.05.2023 10:30","0","25"
"19.05.2023 10:30 - 19.05.2023 10:45","0","24"
"19.05.2023 10:45 - 19.05.2023 11:00","4","0"
"19.05.2023 11:00 - 19.05.2023 11:15","252","0"
"19.05.2023 11:15 - 19.05.2023 11:30","273","0"
"19.05.2023 11:30 - 19.05.2023 11:45","273","0"
"19.05.2023 11:45 - 19.05.2023 12:00","266","0"
"19.05.2023 12:00 - 19.05.2023 12:15","210","0"
"19.05.2023 12:15 - 19.05.2023 12:30","205","0"
"19.05.2023 12:30 - 19.05.2023 12:45","205","0"
"19.05.2023 12:45 - 19.05.2023 13:00","196","0"
"19.05.2023 13:00 - 19.05.2023 13:15","121","0"
"19.05.2023 13:15 - 19.05.2023 13:30","115","0"
"19.05.2023 13:30 - 19.05.2023 13:45","115","0"
"19.05.2023 13:45 - 19.05.2023 14:00","119","0"
"19.05.2023 14:00 - 19.05.2023 14:15","160","0"
"19.05.2023 14:15 - 19.05.2023 14:30","163","0"
"19.05.2023 14:30 - 19.05.2023 14:45","163","0"
"19.05.2023 14:45 - 19.05.2023 15:00","184","0"
"19.05.2023 15:00 - 19.05.2023 15:15","371","0"
"19.05.2023 15:15 - 19.05.2023 15:30","386","0"
"19.05.2023 15:30 - 19.05.2023 15:45","386","0"
"19.05.2023 15:45 - 19.05.2023 16:00","356","0"
"19.05.2023 16:00 - 19.05.2023 16:15","106","0"
"19.05.2023 16:15 - 19.05.2023 16:30","86","0"
"19.05.2023 16:30 - 19.05.2023 16:45","86","0"
"19.05.2023 16:45 - 19.05.2023 17:00","84","0"
"19.05.2023 17:00 - 19.05.2023 17:15","64","0"
"19.05.2023 17:15 - 19.05.2023 17:30","62","0"
"19.05.2023 17:30 - 19.05.2023 17:45","63","0"
"19.05.2023 17:45 - 19.05.2023 18:00","48","0"
"19.05.2023 18:00 - 19.05.2023 18:15","0","80"
"19.05.2023 18:15 - 19.05.2023 18:30","0","90"
"19.05.2023 18:30 - 19.05.2023 18:45","0","90"
"19.05.2023 18:45 - 19.05.2023 19:00","0","75"
"19.05.2023 19:00 - 19.05.2023 19:15","50","0"
"19.05.2023 19:15 - 19.05.2023 19:30","62","0"
"19.05.2023 19:30 - 19.05.2023 19:45","61","0"
"19.05.2023 19:45 - 19.05.2023 20:00","48","0"
"19.05.2023 20:00 - 19.05.2023 20:15","0","78"
"19.05.2023 20:15 - 19.05.2023 20:30","0","88"
"19.05.2023 20:30 - 19.05.2023 20:45","0","89"
"19.05.2023 20:45 - 19.05.2023 21:00","0","84"
"19.05.2023 21:00 - 19.05.2023 21:15","0","44"
"19.05.2023 21:15 - 19.05.2023 21:30","0","40"
"19.05.2023 21:30 - 19.05.2023 21:45","0","40"
"19.05.2023 21:45 - 19.05.2023 22:00","0","67"
"19.05.2023 22:00 - 19.05.2023 22:15","0","294"
"19.05.2023 22:15 - 19.05.2023 22:30","0","313"
"19.05.2023 22:30 - 19.05.2023 22:45","0","312"
"19.05.2023 22:45 - 19.05.2023 23:00","0","307"
"19.05.2023 23:00 - 19.05.2023 23:15","0","263"
"19.05.2023 23:15 - 19.05.2023 23:30","0","259"
"19.05.2023 23:30 - 19.05.2023 23:45","0","259"
"19.05.2023 23:45 - 20.05.2023 00:00","0","239"
"20.05.2023 00:00 - 20.05.2023 00:15","0","61"
"20.05.2023 00:15 - 20.05.2023 00:30","0","47"
"20.05.2023 00:30 - 20.05.2023 00:45","0","47"
"20.05.2023 00:45 - 20.05.2023 01:00","0","49"
"20.05.2023 01:00 - 20.05.2023 01:15","0","60"
"20.05.2023 01:15 - 20.05.2023 01:30","0","61"
"20.05.2023 01:30 - 20.05.2023 01:45","0","61"
"20.05.2023 01:45 - 20.05.2023 02:00","0","52"
"20.05.2023 02:00 - 20.05.2023 02:15","12","0"
"20.05.2023 02:15 - 20.05.2023 02:30","19","0"
"20.05.2023 02:30 - 20.05.2023 02:45","19","0"
"20.05.2023 02:45 - 20.05.2023 03:00","20","0"
"20.05.2023 03:00 - 20.05.2023 03:15","25","0"
"20.05.2023 03:15 - 20.05.2023 03:30","26","0"
"20.05.2023 03:30 - 20.05.2023 03:45","26","0"
"20.05.2023 03:45 - 20.05.2023 04:00","7","0"
"20.05.2023 04:00 - 20.05.2023 04:15","0","161"
"20.05.2023 04:15 - 20.05.2023 04:30","0","176"
"20.05.2023 04:30 - 20.05.2023 04:45","0","175"
"20.05.2023 04:45 - 20.05.2023 05:00","0","176"
"20.05.2023 05:00 - 20.05.2023 05:15","0","176"
"20.05.2023 05:15 - 20.05.2023 05:30","0","175"
"20.05.2023 05:30 - 20.05.2023 05:45","0","176"
"20.05.2023 05:45 - 20.05.2023 06:00","0","108"
"20.05.2023 06:00 - 20.05.2023 06:15","132","0"
"20.05.2023 06:15 - 20.05.2023 06:30","192","0"
"20.05.2023 06:30 - 20.05.2023 06:45","192","0"
"20.05.2023 06:45 - 20.05.2023 07:00","171","0"
"20.05.2023 07:00 - 20.05.2023 07:15","2","0"
"20.05.2023 07:15 - 20.05.2023 07:30","0","12"
"20.05.2023 07:30 - 20.05.2023 07:45","0","13"
"20.05.2023 07:45 - 20.05.2023 08:00","45","0"
"20.05.2023 08:00 - 20.05.2023 08:15","258","0"
"20.05.2023 08:15 - 20.05.2023 08:30","310","0"
"20.05.2023 08:30 - 20.05.2023 08:45","310","0"
"20.05.2023 08:45 - 20.05.2023 09:00","318","0"
"20.05.2023 09:00 - 20.05.2023 09:15","396","0"
"20.05.2023 09:15 - 20.05.2023 09:30","403","0"
"20.05.2023 09:30 - 20.05.2023 09:45","403","0"
"20.05.2023 09:45 - 20.05.2023 10:00","400","0"
"20.05.2023 10:00 - 20.05.2023 10:15","385","0"
"20.05.2023 10:15 - 20.05.2023 10:30","384","0"
"20.05.2023 10:30 - 20.05.2023 10:45","383","0"
"20.05.2023 10:45 - 20.05.2023 11:00","380","0"
"20.05.2023 11:00 - 20.05.2023 11:15","340","0"
"20.05.2023 11:15 - 20.05.2023 11:30","336","0"
"20.05.2023 11:30 - 20.05.2023 11:45","337","0"
"20.05.2023 11:45 - 20.05.2023 12:00","336","0"
"20.05.2023 12:00 - 20.05.2023 12:15","326","0"
"20.05.2023 12:15 - 20.05.2023 12:30","324","0"
"20.05.2023 12:30 - 20.05.2023 12:45","325","0"
"20.05.2023 12:45 - 20.05.2023 13:00","324","0"
"20.05.2023 13:00 - 20.05.2023 13:15","316","0"
"20.05.2023 13:15 - 20.05.2023 13:30","314","0"
"20.05.2023 13:30 - 20.05.2023 13:45","313","0"
"20.05.2023 13:45 - 20.05.2023 14:00","309","0"
"20.05.2023 14:00 - 20.05.2023 14:15","260","0"
"20.05.2023 14:15 - 20.05.2023 14:30","254","0"
"20.05.2023 14:30 - 20.05.2023 14:45","254","0"
"20.05.2023 14:45 - 20.05.2023 15:00","178","0"
"20.05.2023 15:00 - 20.05.2023 15:15","0","96"
"20.05.2023 15:15 - 20.05.2023 15:30","0","158"
"20.05.2023 15:30 - 20.05.2023 15:45","0","157"
"20.05.2023 15:45 - 20.05.2023 16:00","0","131"
"20.05.2023 16:00 - 20.05.2023 16:15","79","0"
"20.05.2023 16:15 - 20.05.2023 16:30","102","0"
"20.05.2023 16:30 - 20.05.2023 16:45","103","0"
"20.05.2023 16:45 - 20.05.2023 17:00","93","0"
"20.05.2023 17:00 - 20.05.2023 17:15","4","0"
"20.05.2023 17:15 - 20.05.2023 17:30","0","4"
"20.05.2023 17:30 - 20.05.2023 17:45","0","3"
"20.05.2023 17:45 - 20.05.2023 18:00","0","15"
"20.05.2023 18:00 - 20.05.2023 18:15","0","134"
"20.05.2023 18:15 - 20.05.2023 18:30","0","145"
"20.05.2023 18:30 - 20.05.2023 18:45","0","144"
"20.05.2023 18:45 - 20.05.2023 19:00","0","117"
"20.05.2023 19:00 - 20.05.2023 19:15","105","0"
"20.05.2023 19:15 - 20.05.2023 19:30","127","0"
"20.05.2023 19:30 - 20.05.2023 19:45","127","0"
"20.05.2023 19:45 - 20.05.2023 20:00","115","0"
"20.05.2023 20:00 - 20.05.2023 20:15","7","0"
"20.05.2023 20:15 - 20.05.2023 20:30","0","2"
"20.05.2023 20:30 - 20.05.2023 20:45","0","2"
"20.05.2023 20:45 - 20.05.2023 21:00","0","24"
"20.05.2023 21:00 - 20.05.2023 21:15","0","212"
"20.05.2023 21:15 - 20.05.2023 21:30","0","228"
"20.05.2023 21:30 - 20.05.2023 21:45","0","231"
"20.05.2023 21:45 - 20.05.2023 22:00","0","233"
"20.05.2023 22:00 - 20.05.2023 22:15","0","230"
"20.05.2023 22:15 - 20.05.2023 22:30","0","219"
"20.05.2023 22:30 - 20.05.2023 22:45","0","231"
"20.05.2023 22:45 - 20.05.2023 23:00","0","234"
"20.05.2023 23:00 - 20.05.2023 23:15","0","227"
"20.05.2023 23:15 - 20.05.2023 23:30","0","227"
"20.05.2023 23:30 - 20.05.2023 23:45","0","216"
"20.05.2023 23:45 - 21.05.2023 00:00","0","209"
"21.05.2023 00:00 - 21.05.2023 00:15","0","210"
"21.05.2023 00:15 - 21.05.2023 00:30","0","209"
"21.05.2023 00:30 - 21.05.2023 00:45","0","210"
"21.05.2023 00:45 - 21.05.2023 01:00","0","210"
"21.05.2023 01:00 - 21.05.2023 01:15","0","208"
"21.05.2023 01:15 - 21.05.2023 01:30","0","209"
"21.05.2023 01:30 - 21.05.2023 01:45","0","209"
"21.05.2023 01:45 - 21.05.2023 02:00","0","212"
"21.05.2023 02:00 - 21.05.2023 02:15","0","217"
"21.05.2023 02:15 - 21.05.2023 02:30","0","218"
"21.05.2023 02:30 - 21.05.2023 02:45","0","217"
"21.05.2023 02:45 - 21.05.2023 03:00","0","219"
"21.05.2023 03:00 - 21.05.2023 03:15","0","225"
"21.05.2023 03:15 - 21.05.2023 03:30","0","226"
"21.05.2023 03:30 - 21.05.2023 03:45","0","225"
"21.05.2023 03:45 - 21.05.2023 04:00","0","227"
"21.05.2023 04:00 - 21.05.2023 04:15","0","232"
"21.05.2023 04:15 - 21.05.2023 04:30","0","232"
"21.05.2023 04:30 - 21.05.2023 04:45","0","233"
"21.05.2023 04:45 - 21.05.2023 05:00","0","221"
"21.05.2023 05:00 - 21.05.2023 05:15","0","136"
"21.05.2023 05:15 - 21.05.2023 05:30","0","131"
"21.05.2023 05:30 - 21.05.2023 05:45","0","130"
"21.05.2023 05:45 - 21.05.2023 06:00","0","141"
"21.05.2023 06:00 - 21.05.2023 06:15","0","235"
"21.05.2023 06:15 - 21.05.2023 06:30","0","244"
"21.05.2023 06:30 - 21.05.2023 06:45","0","244"
"21.05.2023 06:45 - 21.05.2023 07:00","0","244"
"21.05.2023 07:00 - 21.05.2023 07:15","0","248"
"21.05.2023 07:15 - 21.05.2023 07:30","0","247"
"21.05.2023 07:30 - 21.05.2023 07:45","0","242"
"21.05.2023 07:45 - 21.05.2023 08:00","0","240"
"21.05.2023 08:00 - 21.05.2023 08:15","0","239"
"21.05.2023 08:15 - 21.05.2023 08:30","0","238"
"21.05.2023 08:30 - 21.05.2023 08:45","0","239"
"21.05.2023 08:45 - 21.05.2023 09:00","0","237"
"21.05.2023 09:00 - 21.05.2023 09:15","0","220"
"21.05.2023 09:15 - 21.05.2023 09:30","0","219"
"21.05.2023 09:30 - 21.05.2023 09:45","0","218"
"21.05.2023 09:45 - 21.05.2023 10:00","0","217"
"21.05.2023 10:00 - 21.05.2023 10:15","0","204"
"21.05.2023 10:15 - 21.05.2023 10:30","0","203"
"21.05.2023 10:30 - 21.05.2023 10:45","0","203"
"21.05.2023 10:45 - 21.05.2023 11:00","0","102"
"21.05.2023 11:00 - 21.05.2023 11:15","274","0"
"21.05.2023 11:15 - 21.05.2023 11:30","361","0"
"21.05.2023 11:30 - 21.05.2023 11:45","361","0"
"21.05.2023 11:45 - 21.05.2023 12:00","366","0"
"21.05.2023 12:00 - 21.05.2023 12:15","398","0"
"21.05.2023 12:15 - 21.05.2023 12:30","389","0"
"21.05.2023 12:30 - 21.05.2023 12:45","380","0"
"21.05.2023 12:45 - 21.05.2023 13:00","378","0"
"21.05.2023 13:00 - 21.05.2023 13:15","360","0"
"21.05.2023 13:15 - 21.05.2023 13:30","357","0"
"21.05.2023 13:30 - 21.05.2023 13:45","358","0"
"21.05.2023 13:45 - 21.05.2023 14:00","345","0"
"21.05.2023 14:00 - 21.05.2023 14:15","242","0"
"21.05.2023 14:15 - 21.05.2023 14:30","234","0"
"21.05.2023 14:30 - 21.05.2023 14:45","233","0"
"21.05.2023 14:45 - 21.05.2023 15:00","162","0"
"21.05.2023 15:00 - 21.05.2023 15:15","0","96"
"21.05.2023 15:15 - 21.05.2023 15:30","0","155"
"21.05.2023 15:30 - 21.05.2023 15:45","0","155"
"21.05.2023 15:45 - 21.05.2023 16:00","0","156"
"21.05.2023 16:00 - 21.05.2023 16:15","0","161"
"21.05.2023 16:15 - 21.05.2023 16:30","0","162"
"21.05.2023 16:30 - 21.05.2023 16:45","0","162"
"21.05.2023 16:45 - 21.05.2023 17:00","0","152"
"21.05.2023 17:00 - 21.05.2023 17:15","0","81"
"21.05.2023 17:15 - 21.05.2023 17:30","0","75"
"21.05.2023 17:30 - 21.05.2023 17:45","0","75"
"21.05.2023 17:45 - 21.05.2023 18:00","0","79"
"21.05.2023 18:00 - 21.05.2023 18:15","0","101"
"21.05.2023 18:15 - 21.05.2023 18:30","0","105"
"21.05.2023 18:30 - 21.05.2023 18:45","0","104"
"21.05.2023 18:45 - 21.05.2023 19:00","0","106"
"21.05.2023 19:00 - 21.05.2023 19:15","0","139"
"21.05.2023 19:15 - 21.05.2023 19:30","0","146"
"21.05.2023 19:30 - 21.05.2023 19:45","0","147"
"21.05.2023 19:45 - 21.05.2023 20:00","0","151"
"21.05.2023 20:00 - 21.05.2023 20:15","0","157"
"21.05.2023 20:15 - 21.05.2023 20:30","0","158"
"21.05.2023 20:30 - 21.05.2023 20:45","0","158"
"21.05.2023 20:45 - 21.05.2023 21:00","0","157"
"21.05.2023 21:00 - 21.05.2023 21:15","0","154"
"21.05.2023 21:15 - 21.05.2023 21:30","0","153"
"21.05.2023 21:30 - 21.05.2023 21:45","0","152"
"21.05.2023 21:45 - 21.05.2023 22:00","0","153"
"21.05.2023 22:00 - 21.05.2023 22:15","0","158"
"21.05.2023 22:15 - 21.05.2023 22:30","0","156"
"21.05.2023 22:30 - 21.05.2023 22:45","0","155"
"21.05.2023 22:45 - 21.05.2023 23:00","0","149"
"21.05.2023 23:00 - 21.05.2023 23:15","0","139"
"21.05.2023 23:15 - 21.05.2023 23:30","0","129"
"21.05.2023 23:30 - 21.05.2023 23:45","0","119"
