"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","13.06.2023 06:00 - 13.06.2023 07:00 (UTC)","3","n/e","n/e","n/e","64","277","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","907","80","80","174"
"BZN|DK1","13.06.2023 07:00 - 13.06.2023 08:00 (UTC)","3","n/e","n/e","n/e","61","272","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1286","81","44","227"
"BZN|DK1","13.06.2023 08:00 - 13.06.2023 09:00 (UTC)","3","n/e","n/e","n/e","59","289","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1525","81","34","357"
"BZN|DK1","13.06.2023 09:00 - 13.06.2023 10:00 (UTC)","3","n/e","n/e","n/e","59","278","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1706","80","15","516"
"BZN|DK1","13.06.2023 10:00 - 13.06.2023 11:00 (UTC)","2","n/e","n/e","n/e","55","185","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1765","79","17","617"
"BZN|DK1","13.06.2023 11:00 - 13.06.2023 12:00 (UTC)","2","n/e","n/e","n/e","55","52","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1779","78","31","636"
"BZN|DK1","13.06.2023 12:00 - 13.06.2023 13:00 (UTC)","2","n/e","n/e","n/e","54","53","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1752","78","55","590"
"BZN|DK1","13.06.2023 13:00 - 13.06.2023 14:00 (UTC)","2","n/e","n/e","n/e","54","52","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1676","77","89","540"
"BZN|DK1","13.06.2023 14:00 - 13.06.2023 15:00 (UTC)","2","n/e","n/e","n/e","54","52","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1464","77","135","484"
"BZN|DK1","13.06.2023 15:00 - 13.06.2023 16:00 (UTC)","3","n/e","n/e","n/e","59","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1188","81","157","397"
"BZN|DK1","13.06.2023 16:00 - 13.06.2023 17:00 (UTC)","3","n/e","n/e","n/e","62","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","813","82","125","350"
"BZN|DK1","13.06.2023 17:00 - 13.06.2023 18:00 (UTC)","3","n/e","n/e","n/e","71","67","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","386","81","103","302"
"BZN|DK1","13.06.2023 18:00 - 13.06.2023 19:00 (UTC)","3","n/e","n/e","n/e","72","67","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","126","81","77","195"
"BZN|DK1","13.06.2023 19:00 - 13.06.2023 20:00 (UTC)","3","n/e","n/e","n/e","71","64","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","35","81","55","196"
"BZN|DK1","13.06.2023 20:00 - 13.06.2023 21:00 (UTC)","3","n/e","n/e","n/e","65","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","82","39","240"
"BZN|DK1","13.06.2023 21:00 - 13.06.2023 22:00 (UTC)","3","n/e","n/e","n/e","62","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","82","40","204"
"BZN|DK1","13.06.2023 22:00 - 13.06.2023 23:00 (UTC)","3","n/e","n/e","n/e","59","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","82","74","210"
"BZN|DK1","13.06.2023 23:00 - 14.06.2023 00:00 (UTC)","3","n/e","n/e","n/e","58","59","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","79","47","219"
"BZN|DK1","14.06.2023 00:00 - 14.06.2023 01:00 (UTC)","3","n/e","n/e","n/e","58","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","80","30","195"
"BZN|DK1","14.06.2023 01:00 - 14.06.2023 02:00 (UTC)","3","n/e","n/e","n/e","58","59","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","81","24","151"
"BZN|DK1","14.06.2023 02:00 - 14.06.2023 03:00 (UTC)","3","n/e","n/e","n/e","58","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","3","81","9","89"
"BZN|DK1","14.06.2023 03:00 - 14.06.2023 04:00 (UTC)","3","n/e","n/e","n/e","57","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","49","82","7","55"
"BZN|DK1","14.06.2023 04:00 - 14.06.2023 05:00 (UTC)","3","n/e","n/e","n/e","66","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","168","82","13","29"
"BZN|DK1","14.06.2023 05:00 - 14.06.2023 06:00 (UTC)","3","n/e","n/e","n/e","67","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","464","82","9","20"
"BZN|DK1","14.06.2023 06:00 - 14.06.2023 07:00 (UTC)","3","n/e","n/e","n/e","67","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","886","82","6","23"
"BZN|DK1","14.06.2023 07:00 - 14.06.2023 08:00 (UTC)","3","n/e","n/e","n/e","64","59","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1263","82","0","35"
"BZN|DK1","14.06.2023 08:00 - 14.06.2023 09:00 (UTC)","3","n/e","n/e","n/e","61","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1525","79","0","58"
"BZN|DK1","14.06.2023 09:00 - 14.06.2023 10:00 (UTC)","2","n/e","n/e","n/e","61","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1705","78","0","104"
"BZN|DK1","14.06.2023 10:00 - 14.06.2023 11:00 (UTC)","2","n/e","n/e","n/e","57","52","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1759","77","13","148"
"BZN|DK1","14.06.2023 11:00 - 14.06.2023 12:00 (UTC)","2","n/e","n/e","n/e","54","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1760","77","27","208"
"BZN|DK1","14.06.2023 12:00 - 14.06.2023 13:00 (UTC)","2","n/e","n/e","n/e","54","47","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1725","79","41","293"
"BZN|DK1","14.06.2023 13:00 - 14.06.2023 14:00 (UTC)","2","n/e","n/e","n/e","54","47","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1629","81","77","355"
"BZN|DK1","14.06.2023 14:00 - 14.06.2023 15:00 (UTC)","2","n/e","n/e","n/e","55","51","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1434","80","70","382"
"BZN|DK1","14.06.2023 15:00 - 14.06.2023 16:00 (UTC)","3","n/e","n/e","n/e","58","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1151","77","92","420"
"BZN|DK1","14.06.2023 16:00 - 14.06.2023 17:00 (UTC)","3","n/e","n/e","n/e","62","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","786","79","139","487"
"BZN|DK1","14.06.2023 17:00 - 14.06.2023 18:00 (UTC)","3","n/e","n/e","n/e","69","66","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","384","81","215","472"
"BZN|DK1","14.06.2023 18:00 - 14.06.2023 19:00 (UTC)","3","n/e","n/e","n/e","70","67","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","137","79","387","373"
"BZN|DK1","14.06.2023 19:00 - 14.06.2023 20:00 (UTC)","3","n/e","n/e","n/e","67","64","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","39","78","491","274"
"BZN|DK1","14.06.2023 20:00 - 14.06.2023 21:00 (UTC)","3","n/e","n/e","n/e","62","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","79","574","243"
"BZN|DK1","14.06.2023 21:00 - 14.06.2023 22:00 (UTC)","3","n/e","n/e","n/e","57","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","78","555","255"
"BZN|DK1","14.06.2023 22:00 - 14.06.2023 23:00 (UTC)","3","n/e","n/e","n/e","56","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","79","360","206"
"BZN|DK1","14.06.2023 23:00 - 15.06.2023 00:00 (UTC)","3","n/e","n/e","n/e","54","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","75","315","144"
"BZN|DK1","15.06.2023 00:00 - 15.06.2023 01:00 (UTC)","3","n/e","n/e","n/e","57","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","78","244","119"
"BZN|DK1","15.06.2023 01:00 - 15.06.2023 02:00 (UTC)","3","n/e","n/e","n/e","58","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","79","236","119"
"BZN|DK1","15.06.2023 02:00 - 15.06.2023 03:00 (UTC)","3","n/e","n/e","n/e","58","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","3","81","220","158"
"BZN|DK1","15.06.2023 03:00 - 15.06.2023 04:00 (UTC)","3","n/e","n/e","n/e","58","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","45","82","191","224"
"BZN|DK1","15.06.2023 04:00 - 15.06.2023 05:00 (UTC)","3","n/e","n/e","n/e","62","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","154","80","106","232"
"BZN|DK1","15.06.2023 05:00 - 15.06.2023 06:00 (UTC)","3","n/e","n/e","n/e","65","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","341","78","58","210"
"BZN|DK1","15.06.2023 06:00 - 15.06.2023 07:00 (UTC)","2","n/e","n/e","n/e","66","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","540","76","27","117"
"BZN|DK1","15.06.2023 07:00 - 15.06.2023 08:00 (UTC)","3","n/e","n/e","n/e","62","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","634","74","35","137"
"BZN|DK1","15.06.2023 08:00 - 15.06.2023 09:00 (UTC)","3","n/e","n/e","n/e","59","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","711","79","38","124"
"BZN|DK1","15.06.2023 09:00 - 15.06.2023 10:00 (UTC)","3","n/e","n/e","n/e","57","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","775","85","15","85"
"BZN|DK1","15.06.2023 10:00 - 15.06.2023 11:00 (UTC)","3","n/e","n/e","n/e","57","61","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","849","85","6","73"
"BZN|DK1","15.06.2023 11:00 - 15.06.2023 12:00 (UTC)","3","n/e","n/e","n/e","60","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","948","87","10","63"
"BZN|DK1","15.06.2023 12:00 - 15.06.2023 13:00 (UTC)","3","n/e","n/e","n/e","56","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1226","84","29","105"
"BZN|DK1","15.06.2023 13:00 - 15.06.2023 14:00 (UTC)","3","n/e","n/e","n/e","56","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1268","87","25","184"
"BZN|DK1","15.06.2023 14:00 - 15.06.2023 15:00 (UTC)","3","n/e","n/e","n/e","55","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1231","83","14","208"
"BZN|DK1","15.06.2023 15:00 - 15.06.2023 16:00 (UTC)","3","n/e","n/e","n/e","57","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1108","87","168","247"
"BZN|DK1","15.06.2023 16:00 - 15.06.2023 17:00 (UTC)","3","n/e","n/e","n/e","57","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","751","88","329","245"
"BZN|DK1","15.06.2023 17:00 - 15.06.2023 18:00 (UTC)","3","n/e","n/e","n/e","71","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","394","89","277","167"
"BZN|DK1","15.06.2023 18:00 - 15.06.2023 19:00 (UTC)","3","n/e","n/e","n/e","70","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","152","89","257","132"
"BZN|DK1","15.06.2023 19:00 - 15.06.2023 20:00 (UTC)","3","n/e","n/e","n/e","73","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","43","89","182","138"
"BZN|DK1","15.06.2023 20:00 - 15.06.2023 21:00 (UTC)","2","n/e","n/e","n/e","56","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","88","134","157"
"BZN|DK1","15.06.2023 21:00 - 15.06.2023 22:00 (UTC)","2","n/e","n/e","n/e","55","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","88","134","184"
"BZN|DK1","15.06.2023 22:00 - 15.06.2023 23:00 (UTC)","3","n/e","n/e","n/e","56","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","88","156","165"
"BZN|DK1","15.06.2023 23:00 - 16.06.2023 00:00 (UTC)","3","n/e","n/e","n/e","57","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","88","160","125"
"BZN|DK1","16.06.2023 00:00 - 16.06.2023 01:00 (UTC)","3","n/e","n/e","n/e","56","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","87","170","106"
"BZN|DK1","16.06.2023 01:00 - 16.06.2023 02:00 (UTC)","3","n/e","n/e","n/e","56","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","87","171","114"
"BZN|DK1","16.06.2023 02:00 - 16.06.2023 03:00 (UTC)","3","n/e","n/e","n/e","56","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","87","168","140"
"BZN|DK1","16.06.2023 03:00 - 16.06.2023 04:00 (UTC)","3","n/e","n/e","n/e","59","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","40","88","165","168"
"BZN|DK1","16.06.2023 04:00 - 16.06.2023 05:00 (UTC)","3","n/e","n/e","n/e","68","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","167","88","119","168"
"BZN|DK1","16.06.2023 05:00 - 16.06.2023 06:00 (UTC)","3","n/e","n/e","n/e","71","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","340","88","104","123"
"BZN|DK1","16.06.2023 06:00 - 16.06.2023 07:00 (UTC)","3","n/e","n/e","n/e","70","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","760","87","70","81"
"BZN|DK1","16.06.2023 07:00 - 16.06.2023 08:00 (UTC)","3","n/e","n/e","n/e","61","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1106","88","84","73"
"BZN|DK1","16.06.2023 08:00 - 16.06.2023 09:00 (UTC)","2","n/e","n/e","n/e","57","55","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1369","86","83","92"
"BZN|DK1","16.06.2023 09:00 - 16.06.2023 10:00 (UTC)","3","n/e","n/e","n/e","56","55","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1488","85","61","132"
"BZN|DK1","16.06.2023 10:00 - 16.06.2023 11:00 (UTC)","8","n/e","n/e","n/e","57","55","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1516","84","59","151"
"BZN|DK1","16.06.2023 11:00 - 16.06.2023 12:00 (UTC)","8","n/e","n/e","n/e","55","55","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1521","85","68","159"
"BZN|DK1","16.06.2023 12:00 - 16.06.2023 13:00 (UTC)","13","n/e","n/e","n/e","54","51","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1404","85","115","201"
"BZN|DK1","16.06.2023 13:00 - 16.06.2023 14:00 (UTC)","32","n/e","n/e","n/e","54","51","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1300","84","155","242"
"BZN|DK1","16.06.2023 14:00 - 16.06.2023 15:00 (UTC)","29","n/e","n/e","n/e","55","53","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1076","85","158","257"
"BZN|DK1","16.06.2023 15:00 - 16.06.2023 16:00 (UTC)","29","n/e","n/e","n/e","59","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","977","86","173","215"
"BZN|DK1","16.06.2023 16:00 - 16.06.2023 17:00 (UTC)","29","n/e","n/e","n/e","58","60","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","668","86","174","212"
"BZN|DK1","16.06.2023 17:00 - 16.06.2023 18:00 (UTC)","29","n/e","n/e","n/e","73","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","357","87","185","216"
"BZN|DK1","16.06.2023 18:00 - 16.06.2023 19:00 (UTC)","31","n/e","n/e","n/e","73","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","167","86","166","140"
"BZN|DK1","16.06.2023 19:00 - 16.06.2023 20:00 (UTC)","30","n/e","n/e","n/e","73","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","56","85","176","75"
"BZN|DK1","16.06.2023 20:00 - 16.06.2023 21:00 (UTC)","30","n/e","n/e","n/e","55","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","79","85","55"
"BZN|DK1","16.06.2023 21:00 - 16.06.2023 22:00 (UTC)","30","n/e","n/e","n/e","45","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","74","102","56"
"BZN|DK1","16.06.2023 22:00 - 16.06.2023 23:00 (UTC)","30","n/e","n/e","n/e","46","64","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","73","137","60"
"BZN|DK1","16.06.2023 23:00 - 17.06.2023 00:00 (UTC)","31","n/e","n/e","n/e","47","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","73","103","36"
"BZN|DK1","17.06.2023 00:00 - 17.06.2023 01:00 (UTC)","30","n/e","n/e","n/e","49","64","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","73","74","18"
"BZN|DK1","17.06.2023 01:00 - 17.06.2023 02:00 (UTC)","29","n/e","n/e","n/e","49","65","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","73","40","13"
"BZN|DK1","17.06.2023 02:00 - 17.06.2023 03:00 (UTC)","30","n/e","n/e","n/e","50","66","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","3","74","32","9"
"BZN|DK1","17.06.2023 03:00 - 17.06.2023 04:00 (UTC)","31","n/e","n/e","n/e","50","67","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","55","74","28","6"
"BZN|DK1","17.06.2023 04:00 - 17.06.2023 05:00 (UTC)","30","n/e","n/e","n/e","51","67","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","167","74","18","13"
"BZN|DK1","17.06.2023 05:00 - 17.06.2023 06:00 (UTC)","30","n/e","n/e","n/e","50","66","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","447","75","18","22"
"BZN|DK1","17.06.2023 06:00 - 17.06.2023 07:00 (UTC)","31","n/e","n/e","n/e","50","66","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","857","75","15","25"
"BZN|DK1","17.06.2023 07:00 - 17.06.2023 08:00 (UTC)","31","n/e","n/e","n/e","47","65","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1228","74","4","29"
"BZN|DK1","17.06.2023 08:00 - 17.06.2023 09:00 (UTC)","25","n/e","n/e","n/e","42","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1481","73","6","43"
"BZN|DK1","17.06.2023 09:00 - 17.06.2023 10:00 (UTC)","16","n/e","n/e","n/e","42","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1624","70","1","66"
"BZN|DK1","17.06.2023 10:00 - 17.06.2023 11:00 (UTC)","16","n/e","n/e","n/e","42","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1598","69","1","94"
"BZN|DK1","17.06.2023 11:00 - 17.06.2023 12:00 (UTC)","17","n/e","n/e","n/e","41","56","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1514","69","2","168"
"BZN|DK1","17.06.2023 12:00 - 17.06.2023 13:00 (UTC)","17","n/e","n/e","n/e","40","55","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1347","69","30","267"
"BZN|DK1","17.06.2023 13:00 - 17.06.2023 14:00 (UTC)","15","n/e","n/e","n/e","41","56","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1188","68","48","326"
"BZN|DK1","17.06.2023 14:00 - 17.06.2023 15:00 (UTC)","22","n/e","n/e","n/e","41","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","950","70","11","340"
"BZN|DK1","17.06.2023 15:00 - 17.06.2023 16:00 (UTC)","28","n/e","n/e","n/e","46","61","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","716","71","24","211"
"BZN|DK1","17.06.2023 16:00 - 17.06.2023 17:00 (UTC)","29","n/e","n/e","n/e","48","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","544","71","21","158"
"BZN|DK1","17.06.2023 17:00 - 17.06.2023 18:00 (UTC)","29","n/e","n/e","n/e","59","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","366","71","44","134"
"BZN|DK1","17.06.2023 18:00 - 17.06.2023 19:00 (UTC)","29","n/e","n/e","n/e","62","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","183","70","65","110"
"BZN|DK1","17.06.2023 19:00 - 17.06.2023 20:00 (UTC)","29","n/e","n/e","n/e","62","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","48","70","184","104"
"BZN|DK1","17.06.2023 20:00 - 17.06.2023 21:00 (UTC)","31","n/e","n/e","n/e","56","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","3","71","98","105"
"BZN|DK1","17.06.2023 21:00 - 17.06.2023 22:00 (UTC)","31","n/e","n/e","n/e","54","64","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","70","92","75"
"BZN|DK1","17.06.2023 22:00 - 17.06.2023 23:00 (UTC)","32","n/e","n/e","n/e","53","64","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","70","218","43"
"BZN|DK1","17.06.2023 23:00 - 18.06.2023 00:00 (UTC)","32","n/e","n/e","n/e","105","82","16","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","0","72","132","52"
"BZN|DK1","18.06.2023 00:00 - 18.06.2023 01:00 (UTC)","31","n/e","n/e","n/e","138","87","32","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","0","72","14","56"
"BZN|DK1","18.06.2023 01:00 - 18.06.2023 02:00 (UTC)","33","n/e","n/e","n/e","121","83","32","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","0","72","9","55"
"BZN|DK1","18.06.2023 02:00 - 18.06.2023 03:00 (UTC)","34","n/e","n/e","n/e","113","83","31","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1","70","13","42"
"BZN|DK1","18.06.2023 03:00 - 18.06.2023 04:00 (UTC)","11","n/e","n/e","n/e","53","67","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","40","72","24","40"
"BZN|DK1","18.06.2023 04:00 - 18.06.2023 05:00 (UTC)","9","n/e","n/e","n/e","49","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","143","71","17","32"
"BZN|DK1","18.06.2023 05:00 - 18.06.2023 06:00 (UTC)","8","n/e","n/e","n/e","44","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","348","70","42","28"
"BZN|DK1","18.06.2023 06:00 - 18.06.2023 07:00 (UTC)","8","n/e","n/e","n/e","43","57","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","711","71","263","29"
"BZN|DK1","18.06.2023 07:00 - 18.06.2023 08:00 (UTC)","8","n/e","n/e","n/e","42","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1140","71","171","40"
"BZN|DK1","18.06.2023 08:00 - 18.06.2023 09:00 (UTC)","8","n/e","n/e","n/e","42","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1440","71","94","84"
"BZN|DK1","18.06.2023 09:00 - 18.06.2023 10:00 (UTC)","8","n/e","n/e","n/e","42","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1563","70","104","144"
