"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","15.06.2024 03:00 - 15.06.2024 04:00 (UTC)","3","n/e","n/e","n/e","56","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","46","65","1010","1203"
"BZN|DK1","15.06.2024 04:00 - 15.06.2024 05:00 (UTC)","3","n/e","n/e","n/e","55","58","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","173","63","1168","1334"
"BZN|DK1","15.06.2024 05:00 - 15.06.2024 06:00 (UTC)","16","n/e","n/e","n/e","50","51","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","309","62","1226","1538"
"BZN|DK1","15.06.2024 06:00 - 15.06.2024 07:00 (UTC)","16","n/e","n/e","n/e","50","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","301","61","883","1811"
"BZN|DK1","15.06.2024 07:00 - 15.06.2024 08:00 (UTC)","16","n/e","n/e","n/e","50","48","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","291","69","818","1808"
"BZN|DK1","15.06.2024 08:00 - 15.06.2024 09:00 (UTC)","16","n/e","n/e","n/e","58","48","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","171","73","834","1847"
"BZN|DK1","15.06.2024 09:00 - 15.06.2024 10:00 (UTC)","16","n/e","n/e","n/e","60","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","162","62","781","1657"
"BZN|DK1","15.06.2024 10:00 - 15.06.2024 11:00 (UTC)","16","n/e","n/e","n/e","60","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","202","62","782","1583"
"BZN|DK1","15.06.2024 11:00 - 15.06.2024 12:00 (UTC)","16","n/e","n/e","n/e","61","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","307","62","709","1374"
"BZN|DK1","15.06.2024 12:00 - 15.06.2024 13:00 (UTC)","16","n/e","n/e","n/e","61","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","366","74","522","1374"
"BZN|DK1","15.06.2024 13:00 - 15.06.2024 14:00 (UTC)","16","n/e","n/e","n/e","60","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","601","78","439","1497"
"BZN|DK1","15.06.2024 14:00 - 15.06.2024 15:00 (UTC)","16","n/e","n/e","n/e","51","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","563","78","420","1587"
"BZN|DK1","15.06.2024 15:00 - 15.06.2024 16:00 (UTC)","16","n/e","n/e","n/e","50","48","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","511","63","454","1594"
"BZN|DK1","15.06.2024 16:00 - 15.06.2024 17:00 (UTC)","16","n/e","n/e","n/e","53","50","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","556","66","1126","1978"
"BZN|DK1","15.06.2024 17:00 - 15.06.2024 18:00 (UTC)","15","n/e","n/e","n/e","62","51","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","344","66","1241","1882"
"BZN|DK1","15.06.2024 18:00 - 15.06.2024 19:00 (UTC)","16","n/e","n/e","n/e","64","53","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","129","67","1281","1627"
"BZN|DK1","15.06.2024 19:00 - 15.06.2024 20:00 (UTC)","16","n/e","n/e","n/e","64","51","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","34","66","1170","1328"
"BZN|DK1","15.06.2024 20:00 - 15.06.2024 21:00 (UTC)","13","n/e","n/e","n/e","65","53","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1","67","1253","1090"
"BZN|DK1","15.06.2024 21:00 - 15.06.2024 22:00 (UTC)","16","n/e","n/e","n/e","64","55","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","67","1351","1024"
"BZN|DK1","15.06.2024 22:00 - 15.06.2024 23:00 (UTC)","16","n/e","n/e","n/e","57","51","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","63","1304","1056"
"BZN|DK1","15.06.2024 23:00 - 16.06.2024 00:00 (UTC)","16","n/e","n/e","n/e","53","51","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","62","1290","997"
"BZN|DK1","16.06.2024 00:00 - 16.06.2024 01:00 (UTC)","16","n/e","n/e","n/e","52","50","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","63","1156","1088"
"BZN|DK1","16.06.2024 01:00 - 16.06.2024 02:00 (UTC)","16","n/e","n/e","n/e","51","48","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","64","1129","1156"
"BZN|DK1","16.06.2024 02:00 - 16.06.2024 03:00 (UTC)","16","n/e","n/e","n/e","50","48","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2","64","1239","1115"
"BZN|DK1","16.06.2024 03:00 - 16.06.2024 04:00 (UTC)","16","n/e","n/e","n/e","54","46","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","54","64","1216","1053"
"BZN|DK1","16.06.2024 04:00 - 16.06.2024 05:00 (UTC)","16","n/e","n/e","n/e","50","47","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","175","64","1049","1004"
"BZN|DK1","16.06.2024 05:00 - 16.06.2024 06:00 (UTC)","16","n/e","n/e","n/e","52","47","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","369","65","1029","981"
"BZN|DK1","16.06.2024 06:00 - 16.06.2024 07:00 (UTC)","16","n/e","n/e","n/e","51","49","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","523","65","708","939"
"BZN|DK1","16.06.2024 07:00 - 16.06.2024 08:00 (UTC)","16","n/e","n/e","n/e","51","49","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","594","65","490","964"
"BZN|DK1","16.06.2024 08:00 - 16.06.2024 09:00 (UTC)","16","n/e","n/e","n/e","51","49","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","784","65","521","997"
"BZN|DK1","16.06.2024 09:00 - 16.06.2024 10:00 (UTC)","16","n/e","n/e","n/e","56","49","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","842","76","518","1045"
"BZN|DK1","16.06.2024 10:00 - 16.06.2024 11:00 (UTC)","16","n/e","n/e","n/e","55","48","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","853","72","553","1090"
"BZN|DK1","16.06.2024 11:00 - 16.06.2024 12:00 (UTC)","16","n/e","n/e","n/e","55","47","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","919","66","512","1031"
"BZN|DK1","16.06.2024 12:00 - 16.06.2024 13:00 (UTC)","16","n/e","n/e","n/e","52","48","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","955","66","416","867"
"BZN|DK1","16.06.2024 13:00 - 16.06.2024 14:00 (UTC)","16","n/e","n/e","n/e","62","49","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","923","65","86","756"
"BZN|DK1","16.06.2024 14:00 - 16.06.2024 15:00 (UTC)","16","n/e","n/e","n/e","52","47","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","722","56","68","639"
"BZN|DK1","16.06.2024 15:00 - 16.06.2024 16:00 (UTC)","16","n/e","n/e","n/e","52","46","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","626","55","360","670"
"BZN|DK1","16.06.2024 16:00 - 16.06.2024 17:00 (UTC)","16","n/e","n/e","n/e","57","49","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","413","57","324","642"
"BZN|DK1","16.06.2024 17:00 - 16.06.2024 18:00 (UTC)","4","n/e","n/e","n/e","103","118","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","189","59","522","423"
"BZN|DK1","16.06.2024 18:00 - 16.06.2024 19:00 (UTC)","3","n/e","n/e","n/e","77","134","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","65","58","521","438"
"BZN|DK1","16.06.2024 19:00 - 16.06.2024 20:00 (UTC)","4","n/e","n/e","n/e","135","111","24","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","13","60","675","403"
"BZN|DK1","16.06.2024 20:00 - 16.06.2024 21:00 (UTC)","3","n/e","n/e","n/e","92","217","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","695","336"
"BZN|DK1","16.06.2024 21:00 - 16.06.2024 22:00 (UTC)","4","n/e","n/e","n/e","144","93","29","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","0","60","745","371"
"BZN|DK1","16.06.2024 22:00 - 16.06.2024 23:00 (UTC)","4","n/e","n/e","n/e","182","152","35","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","0","60","795","441"
"BZN|DK1","16.06.2024 23:00 - 17.06.2024 00:00 (UTC)","4","n/e","n/e","n/e","169","249","22","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","0","60","664","523"
"BZN|DK1","17.06.2024 00:00 - 17.06.2024 01:00 (UTC)","5","n/e","n/e","n/e","67","174","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","713","565"
"BZN|DK1","17.06.2024 01:00 - 17.06.2024 02:00 (UTC)","16","n/e","n/e","n/e","56","165","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","596","559"
"BZN|DK1","17.06.2024 02:00 - 17.06.2024 03:00 (UTC)","10","n/e","n/e","n/e","58","171","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","57","458","476"
"BZN|DK1","17.06.2024 03:00 - 17.06.2024 04:00 (UTC)","2","n/e","n/e","n/e","63","172","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","55","57","354","387"
"BZN|DK1","17.06.2024 04:00 - 17.06.2024 05:00 (UTC)","3","n/e","n/e","n/e","73","179","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","209","57","367","288"
"BZN|DK1","17.06.2024 05:00 - 17.06.2024 06:00 (UTC)","3","n/e","n/e","n/e","82","174","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","519","57","342","218"
"BZN|DK1","17.06.2024 06:00 - 17.06.2024 07:00 (UTC)","3","n/e","n/e","n/e","83","290","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","882","57","355","290"
"BZN|DK1","17.06.2024 07:00 - 17.06.2024 08:00 (UTC)","2","n/e","n/e","n/e","77","298","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1209","58","310","312"
"BZN|DK1","17.06.2024 08:00 - 17.06.2024 09:00 (UTC)","2","n/e","n/e","n/e","64","284","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1469","59","352","294"
"BZN|DK1","17.06.2024 09:00 - 17.06.2024 10:00 (UTC)","2","n/e","n/e","n/e","61","189","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1504","58","402","344"
"BZN|DK1","17.06.2024 10:00 - 17.06.2024 11:00 (UTC)","2","n/e","n/e","n/e","58","85","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1309","59","464","454"
"BZN|DK1","17.06.2024 11:00 - 17.06.2024 12:00 (UTC)","2","n/e","n/e","n/e","56","54","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1348","59","484","592"
"BZN|DK1","17.06.2024 12:00 - 17.06.2024 13:00 (UTC)","12","n/e","n/e","n/e","51","49","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1296","53","601","750"
"BZN|DK1","17.06.2024 13:00 - 17.06.2024 14:00 (UTC)","15","n/e","n/e","n/e","49","47","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1402","53","567","890"
"BZN|DK1","17.06.2024 14:00 - 17.06.2024 15:00 (UTC)","13","n/e","n/e","n/e","51","86","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1376","52","512","816"
"BZN|DK1","17.06.2024 15:00 - 17.06.2024 16:00 (UTC)","2","n/e","n/e","n/e","59","160","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1161","57","508","808"
"BZN|DK1","17.06.2024 16:00 - 17.06.2024 17:00 (UTC)","3","n/e","n/e","n/e","91","302","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","835","59","403","582"
"BZN|DK1","17.06.2024 17:00 - 17.06.2024 18:00 (UTC)","3","n/e","n/e","n/e","122","391","14","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","427","57","363","424"
"BZN|DK1","17.06.2024 18:00 - 17.06.2024 19:00 (UTC)","3","n/e","n/e","n/e","135","369","16","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","170","57","456","308"
"BZN|DK1","17.06.2024 19:00 - 17.06.2024 20:00 (UTC)","3","n/e","n/e","n/e","136","349","16","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","45","58","462","277"
"BZN|DK1","17.06.2024 20:00 - 17.06.2024 21:00 (UTC)","3","n/e","n/e","n/e","106","361","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1","58","473","310"
"BZN|DK1","17.06.2024 21:00 - 17.06.2024 22:00 (UTC)","3","n/e","n/e","n/e","86","255","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","56","511","476"
"BZN|DK1","17.06.2024 22:00 - 17.06.2024 23:00 (UTC)","7","n/e","n/e","n/e","61","330","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","497","635"
"BZN|DK1","17.06.2024 23:00 - 18.06.2024 00:00 (UTC)","25","n/e","n/e","n/e","58","328","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","521","734"
"BZN|DK1","18.06.2024 00:00 - 18.06.2024 01:00 (UTC)","33","n/e","n/e","n/e","59","318","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","542","717"
"BZN|DK1","18.06.2024 01:00 - 18.06.2024 02:00 (UTC)","31","n/e","n/e","n/e","58","187","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","56","655","709"
"BZN|DK1","18.06.2024 02:00 - 18.06.2024 03:00 (UTC)","40","n/e","n/e","n/e","54","174","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","58","638","782"
"BZN|DK1","18.06.2024 03:00 - 18.06.2024 04:00 (UTC)","39","n/e","n/e","n/e","56","176","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","56","57","652","812"
"BZN|DK1","18.06.2024 04:00 - 18.06.2024 05:00 (UTC)","32","n/e","n/e","n/e","70","322","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","185","56","594","776"
"BZN|DK1","18.06.2024 05:00 - 18.06.2024 06:00 (UTC)","32","n/e","n/e","n/e","83","294","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","443","54","531","909"
"BZN|DK1","18.06.2024 06:00 - 18.06.2024 07:00 (UTC)","31","n/e","n/e","n/e","86","340","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","753","53","470","1049"
"BZN|DK1","18.06.2024 07:00 - 18.06.2024 08:00 (UTC)","32","n/e","n/e","n/e","68","231","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1001","54","435","1166"
"BZN|DK1","18.06.2024 08:00 - 18.06.2024 09:00 (UTC)","38","n/e","n/e","n/e","50","162","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1171","73","377","1183"
"BZN|DK1","18.06.2024 09:00 - 18.06.2024 10:00 (UTC)","21","n/e","n/e","n/e","51","143","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1428","57","350","1162"
"BZN|DK1","18.06.2024 10:00 - 18.06.2024 11:00 (UTC)","18","n/e","n/e","n/e","51","149","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1485","50","289","1095"
"BZN|DK1","18.06.2024 11:00 - 18.06.2024 12:00 (UTC)","7","n/e","n/e","n/e","57","243","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1461","52","303","1049"
"BZN|DK1","18.06.2024 12:00 - 18.06.2024 13:00 (UTC)","8","n/e","n/e","n/e","53","233","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1528","57","366","1060"
"BZN|DK1","18.06.2024 13:00 - 18.06.2024 14:00 (UTC)","10","n/e","n/e","n/e","53","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1474","59","380","1078"
"BZN|DK1","18.06.2024 14:00 - 18.06.2024 15:00 (UTC)","28","n/e","n/e","n/e","56","290","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1291","59","311","1131"
"BZN|DK1","18.06.2024 15:00 - 18.06.2024 16:00 (UTC)","31","n/e","n/e","n/e","64","406","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","951","60","236","1119"
"BZN|DK1","18.06.2024 16:00 - 18.06.2024 17:00 (UTC)","30","n/e","n/e","n/e","90","304","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","701","58","287","1046"
"BZN|DK1","18.06.2024 17:00 - 18.06.2024 18:00 (UTC)","31","n/e","n/e","n/e","117","335","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","410","57","346","873"
"BZN|DK1","18.06.2024 18:00 - 18.06.2024 19:00 (UTC)","32","n/e","n/e","n/e","124","345","15","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","177","57","301","697"
"BZN|DK1","18.06.2024 19:00 - 18.06.2024 20:00 (UTC)","33","n/e","n/e","n/e","114","331","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","57","58","278","523"
"BZN|DK1","18.06.2024 20:00 - 18.06.2024 21:00 (UTC)","27","n/e","n/e","n/e","89","272","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","57","311","450"
"BZN|DK1","18.06.2024 21:00 - 18.06.2024 22:00 (UTC)","36","n/e","n/e","n/e","68","171","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","378","562"
"BZN|DK1","18.06.2024 22:00 - 18.06.2024 23:00 (UTC)","45","n/e","n/e","n/e","60","171","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","434","643"
"BZN|DK1","18.06.2024 23:00 - 19.06.2024 00:00 (UTC)","45","n/e","n/e","n/e","59","181","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","59","469","675"
"BZN|DK1","19.06.2024 00:00 - 19.06.2024 01:00 (UTC)","38","n/e","n/e","n/e","59","240","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","428","644"
"BZN|DK1","19.06.2024 01:00 - 19.06.2024 02:00 (UTC)","31","n/e","n/e","n/e","68","335","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","59","476","612"
"BZN|DK1","19.06.2024 02:00 - 19.06.2024 03:00 (UTC)","41","n/e","n/e","n/e","59","212","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","58","591","648"
"BZN|DK1","19.06.2024 03:00 - 19.06.2024 04:00 (UTC)","31","n/e","n/e","n/e","64","192","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","52","55","725","769"
"BZN|DK1","19.06.2024 04:00 - 19.06.2024 05:00 (UTC)","31","n/e","n/e","n/e","71","319","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","199","57","793","740"
"BZN|DK1","19.06.2024 05:00 - 19.06.2024 06:00 (UTC)","32","n/e","n/e","n/e","153","368","17","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","442","59","779","986"
"BZN|DK1","19.06.2024 06:00 - 19.06.2024 07:00 (UTC)","15","n/e","n/e","n/e","75","270","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","662","57","752","1364"
"BZN|DK1","19.06.2024 07:00 - 19.06.2024 08:00 (UTC)","14","n/e","n/e","n/e","68","246","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","990","57","830","1515"
"BZN|DK1","19.06.2024 08:00 - 19.06.2024 09:00 (UTC)","17","n/e","n/e","n/e","58","189","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1200","56","762","1653"
"BZN|DK1","19.06.2024 09:00 - 19.06.2024 10:00 (UTC)","16","n/e","n/e","n/e","52","161","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1302","56","739","1780"
"BZN|DK1","19.06.2024 10:00 - 19.06.2024 11:00 (UTC)","16","n/e","n/e","n/e","49","171","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1335","57","709","1932"
"BZN|DK1","19.06.2024 11:00 - 19.06.2024 12:00 (UTC)","16","n/e","n/e","n/e","48","166","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1373","57","751","2206"
"BZN|DK1","19.06.2024 12:00 - 19.06.2024 13:00 (UTC)","16","n/e","n/e","n/e","48","168","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1298","57","907","2255"
"BZN|DK1","19.06.2024 13:00 - 19.06.2024 14:00 (UTC)","16","n/e","n/e","n/e","48","166","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1240","58","947","2296"
"BZN|DK1","19.06.2024 14:00 - 19.06.2024 15:00 (UTC)","16","n/e","n/e","n/e","48","164","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1086","59","1024","2391"
"BZN|DK1","19.06.2024 15:00 - 19.06.2024 16:00 (UTC)","16","n/e","n/e","n/e","47","166","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","918","57","1070","2454"
"BZN|DK1","19.06.2024 16:00 - 19.06.2024 17:00 (UTC)","16","n/e","n/e","n/e","50","168","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","715","57","1139","2466"
"BZN|DK1","19.06.2024 17:00 - 19.06.2024 18:00 (UTC)","3","n/e","n/e","n/e","55","174","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","420","59","1143","2429"
"BZN|DK1","19.06.2024 18:00 - 19.06.2024 19:00 (UTC)","2","n/e","n/e","n/e","57","178","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","188","59","1153","2253"
"BZN|DK1","19.06.2024 19:00 - 19.06.2024 20:00 (UTC)","2","n/e","n/e","n/e","59","201","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","50","60","1053","1846"
"BZN|DK1","19.06.2024 20:00 - 19.06.2024 21:00 (UTC)","3","n/e","n/e","n/e","72","343","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","61","942","1571"
"BZN|DK1","19.06.2024 21:00 - 19.06.2024 22:00 (UTC)","3","n/e","n/e","n/e","80","262","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","60","916","1562"
"BZN|DK1","19.06.2024 22:00 - 19.06.2024 23:00 (UTC)","3","n/e","n/e","n/e","61","274","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","60","817","1518"
"BZN|DK1","19.06.2024 23:00 - 20.06.2024 00:00 (UTC)","3","n/e","n/e","n/e","68","216","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","63","749","1422"
"BZN|DK1","20.06.2024 00:00 - 20.06.2024 01:00 (UTC)","13","n/e","n/e","n/e","64","210","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","61","664","1294"
"BZN|DK1","20.06.2024 01:00 - 20.06.2024 02:00 (UTC)","3","n/e","n/e","n/e","67","268","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","60","644","1164"
"BZN|DK1","20.06.2024 02:00 - 20.06.2024 03:00 (UTC)","16","n/e","n/e","n/e","63","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","59","583","1094"
"BZN|DK1","20.06.2024 03:00 - 20.06.2024 04:00 (UTC)","10","n/e","n/e","n/e","67","243","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","58","60","560","1009"
"BZN|DK1","20.06.2024 04:00 - 20.06.2024 05:00 (UTC)","3","n/e","n/e","n/e","122","397","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","201","57","580","767"
"BZN|DK1","20.06.2024 05:00 - 20.06.2024 06:00 (UTC)","3","n/e","n/e","n/e","136","347","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","546","55","576","775"
"BZN|DK1","20.06.2024 06:00 - 20.06.2024 07:00 (UTC)","3","n/e","n/e","n/e","84","343","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","952","53","484","892"
