"Time (UTC)","BZN|DE-LU > BZN|DK1 [MW]","BZN|DK1 > BZN|DE-LU [MW]"
"09.08.2024 13:15 - 09.08.2024 13:30","1176","0"
"09.08.2024 13:30 - 09.08.2024 13:45","1196","0"
"09.08.2024 13:45 - 09.08.2024 14:00","1172","0"
"09.08.2024 14:00 - 09.08.2024 14:15","739","0"
"09.08.2024 14:15 - 09.08.2024 14:30","641","0"
"09.08.2024 14:30 - 09.08.2024 14:45","623","0"
"09.08.2024 14:45 - 09.08.2024 15:00","739","0"
"09.08.2024 15:00 - 09.08.2024 15:15","196","0"
"09.08.2024 15:15 - 09.08.2024 15:30","152","0"
"09.08.2024 15:30 - 09.08.2024 15:45","272","0"
"09.08.2024 15:45 - 09.08.2024 16:00","168","0"
"09.08.2024 16:00 - 09.08.2024 16:15","11","0"
"09.08.2024 16:15 - 09.08.2024 16:30","0","215"
"09.08.2024 16:30 - 09.08.2024 16:45","0","28"
"09.08.2024 16:45 - 09.08.2024 17:00","0","169"
"09.08.2024 17:00 - 09.08.2024 17:15","0","534"
"09.08.2024 17:15 - 09.08.2024 17:30","0","695"
"09.08.2024 17:30 - 09.08.2024 17:45","0","567"
"09.08.2024 17:45 - 09.08.2024 18:00","0","576"
"09.08.2024 18:00 - 09.08.2024 18:15","0","756"
"09.08.2024 18:15 - 09.08.2024 18:30","0","746"
"09.08.2024 18:30 - 09.08.2024 18:45","0","710"
"09.08.2024 18:45 - 09.08.2024 19:00","0","729"
"09.08.2024 19:00 - 09.08.2024 19:15","0","771"
"09.08.2024 19:15 - 09.08.2024 19:30","0","819"
"09.08.2024 19:30 - 09.08.2024 19:45","0","797"
"09.08.2024 19:45 - 09.08.2024 20:00","0","822"
"09.08.2024 20:00 - 09.08.2024 20:15","0","860"
"09.08.2024 20:15 - 09.08.2024 20:30","0","892"
"09.08.2024 20:30 - 09.08.2024 20:45","0","823"
"09.08.2024 20:45 - 09.08.2024 21:00","0","794"
"09.08.2024 21:00 - 09.08.2024 21:15","0","829"
"09.08.2024 21:15 - 09.08.2024 21:30","0","906"
"09.08.2024 21:30 - 09.08.2024 21:45","0","866"
"09.08.2024 21:45 - 09.08.2024 22:00","0","899"
"09.08.2024 22:00 - 09.08.2024 22:15","0","926"
"09.08.2024 22:15 - 09.08.2024 22:30","0","1039"
"09.08.2024 22:30 - 09.08.2024 22:45","0","1105"
"09.08.2024 22:45 - 09.08.2024 23:00","0","1113"
"09.08.2024 23:00 - 09.08.2024 23:15","0","1172"
"09.08.2024 23:15 - 09.08.2024 23:30","0","1108"
"09.08.2024 23:30 - 09.08.2024 23:45","0","1097"
"09.08.2024 23:45 - 10.08.2024 00:00","0","1046"
"10.08.2024 00:00 - 10.08.2024 00:15","0","883"
"10.08.2024 00:15 - 10.08.2024 00:30","0","861"
"10.08.2024 00:30 - 10.08.2024 00:45","0","832"
"10.08.2024 00:45 - 10.08.2024 01:00","0","872"
"10.08.2024 01:00 - 10.08.2024 01:15","0","869"
"10.08.2024 01:15 - 10.08.2024 01:30","0","871"
"10.08.2024 01:30 - 10.08.2024 01:45","0","810"
"10.08.2024 01:45 - 10.08.2024 02:00","0","842"
"10.08.2024 02:00 - 10.08.2024 02:15","0","783"
"10.08.2024 02:15 - 10.08.2024 02:30","0","883"
"10.08.2024 02:30 - 10.08.2024 02:45","0","850"
"10.08.2024 02:45 - 10.08.2024 03:00","0","862"
"10.08.2024 03:00 - 10.08.2024 03:15","0","990"
"10.08.2024 03:15 - 10.08.2024 03:30","0","961"
"10.08.2024 03:30 - 10.08.2024 03:45","0","964"
"10.08.2024 03:45 - 10.08.2024 04:00","0","918"
"10.08.2024 04:00 - 10.08.2024 04:15","0","805"
"10.08.2024 04:15 - 10.08.2024 04:30","0","841"
"10.08.2024 04:30 - 10.08.2024 04:45","0","809"
"10.08.2024 04:45 - 10.08.2024 05:00","0","815"
"10.08.2024 05:00 - 10.08.2024 05:15","0","837"
"10.08.2024 05:15 - 10.08.2024 05:30","0","835"
"10.08.2024 05:30 - 10.08.2024 05:45","0","875"
"10.08.2024 05:45 - 10.08.2024 06:00","0","868"
"10.08.2024 06:00 - 10.08.2024 06:15","0","805"
"10.08.2024 06:15 - 10.08.2024 06:30","0","1005"
"10.08.2024 06:30 - 10.08.2024 06:45","0","1036"
"10.08.2024 06:45 - 10.08.2024 07:00","0","934"
"10.08.2024 07:00 - 10.08.2024 07:15","0","33"
"10.08.2024 07:15 - 10.08.2024 07:30","252","0"
"10.08.2024 07:30 - 10.08.2024 07:45","231","0"
"10.08.2024 07:45 - 10.08.2024 08:00","154","0"
"10.08.2024 08:00 - 10.08.2024 08:15","1179","0"
"10.08.2024 08:15 - 10.08.2024 08:30","1149","0"
"10.08.2024 08:30 - 10.08.2024 08:45","908","0"
"10.08.2024 08:45 - 10.08.2024 09:00","1303","0"
"10.08.2024 09:00 - 10.08.2024 09:15","1914","0"
"10.08.2024 09:15 - 10.08.2024 09:30","2028","0"
"10.08.2024 09:30 - 10.08.2024 09:45","1896","0"
"10.08.2024 09:45 - 10.08.2024 10:00","1846","0"
"10.08.2024 10:00 - 10.08.2024 10:15","1711","0"
"10.08.2024 10:15 - 10.08.2024 10:30","1649","0"
"10.08.2024 10:30 - 10.08.2024 10:45","1656","0"
"10.08.2024 10:45 - 10.08.2024 11:00","1601","0"
"10.08.2024 11:00 - 10.08.2024 11:15","1676","0"
"10.08.2024 11:15 - 10.08.2024 11:30","1639","0"
"10.08.2024 11:30 - 10.08.2024 11:45","1643","0"
"10.08.2024 11:45 - 10.08.2024 12:00","1678","0"
"10.08.2024 12:00 - 10.08.2024 12:15","1632","0"
"10.08.2024 12:15 - 10.08.2024 12:30","1691","0"
"10.08.2024 12:30 - 10.08.2024 12:45","1718","0"
"10.08.2024 12:45 - 10.08.2024 13:00","1697","0"
"10.08.2024 13:00 - 10.08.2024 13:15","1701","0"
"10.08.2024 13:15 - 10.08.2024 13:30","1727","0"
"10.08.2024 13:30 - 10.08.2024 13:45","1688","0"
"10.08.2024 13:45 - 10.08.2024 14:00","1781","0"
"10.08.2024 14:00 - 10.08.2024 14:15","1972","0"
"10.08.2024 14:15 - 10.08.2024 14:30","2115","0"
"10.08.2024 14:30 - 10.08.2024 14:45","2206","0"
"10.08.2024 14:45 - 10.08.2024 15:00","1978","0"
"10.08.2024 15:00 - 10.08.2024 15:15","375","0"
"10.08.2024 15:15 - 10.08.2024 15:30","147","0"
"10.08.2024 15:30 - 10.08.2024 15:45","455","0"
"10.08.2024 15:45 - 10.08.2024 16:00","461","0"
"10.08.2024 16:00 - 10.08.2024 16:15","0","615"
"10.08.2024 16:15 - 10.08.2024 16:30","0","969"
"10.08.2024 16:30 - 10.08.2024 16:45","0","816"
"10.08.2024 16:45 - 10.08.2024 17:00","0","908"
"10.08.2024 17:00 - 10.08.2024 17:15","0","1022"
"10.08.2024 17:15 - 10.08.2024 17:30","0","857"
"10.08.2024 17:30 - 10.08.2024 17:45","0","793"
"10.08.2024 17:45 - 10.08.2024 18:00","0","931"
"10.08.2024 18:00 - 10.08.2024 18:15","0","1331"
"10.08.2024 18:15 - 10.08.2024 18:30","0","1606"
"10.08.2024 18:30 - 10.08.2024 18:45","0","1531"
"10.08.2024 18:45 - 10.08.2024 19:00","0","1606"
"10.08.2024 19:00 - 10.08.2024 19:15","0","1808"
"10.08.2024 19:15 - 10.08.2024 19:30","0","1938"
"10.08.2024 19:30 - 10.08.2024 19:45","0","1808"
"10.08.2024 19:45 - 10.08.2024 20:00","0","1841"
"10.08.2024 20:00 - 10.08.2024 20:15","0","1996"
"10.08.2024 20:15 - 10.08.2024 20:30","0","1987"
"10.08.2024 20:30 - 10.08.2024 20:45","0","1974"
"10.08.2024 20:45 - 10.08.2024 21:00","0","2052"
"10.08.2024 21:00 - 10.08.2024 21:15","0","2167"
"10.08.2024 21:15 - 10.08.2024 21:30","0","2158"
"10.08.2024 21:30 - 10.08.2024 21:45","0","2201"
"10.08.2024 21:45 - 10.08.2024 22:00","0","2190"
"10.08.2024 22:00 - 10.08.2024 22:15","0","2137"
"10.08.2024 22:15 - 10.08.2024 22:30","0","2095"
"10.08.2024 22:30 - 10.08.2024 22:45","0","2107"
"10.08.2024 22:45 - 10.08.2024 23:00","0","2100"
"10.08.2024 23:00 - 10.08.2024 23:15","0","2166"
"10.08.2024 23:15 - 10.08.2024 23:30","0","2153"
"10.08.2024 23:30 - 10.08.2024 23:45","0","2133"
"10.08.2024 23:45 - 11.08.2024 00:00","0","2177"
"11.08.2024 00:00 - 11.08.2024 00:15","0","2186"
"11.08.2024 00:15 - 11.08.2024 00:30","0","2274"
"11.08.2024 00:30 - 11.08.2024 00:45","0","2309"
"11.08.2024 00:45 - 11.08.2024 01:00","0","2286"
"11.08.2024 01:00 - 11.08.2024 01:15","0","2251"
"11.08.2024 01:15 - 11.08.2024 01:30","0","2252"
"11.08.2024 01:30 - 11.08.2024 01:45","0","2189"
"11.08.2024 01:45 - 11.08.2024 02:00","0","2210"
"11.08.2024 02:00 - 11.08.2024 02:15","0","2174"
"11.08.2024 02:15 - 11.08.2024 02:30","0","2189"
"11.08.2024 02:30 - 11.08.2024 02:45","0","2132"
"11.08.2024 02:45 - 11.08.2024 03:00","0","2174"
"11.08.2024 03:00 - 11.08.2024 03:15","0","2168"
"11.08.2024 03:15 - 11.08.2024 03:30","0","2095"
"11.08.2024 03:30 - 11.08.2024 03:45","0","2105"
"11.08.2024 03:45 - 11.08.2024 04:00","0","2167"
"11.08.2024 04:00 - 11.08.2024 04:15","0","2166"
"11.08.2024 04:15 - 11.08.2024 04:30","0","2087"
"11.08.2024 04:30 - 11.08.2024 04:45","0","2044"
"11.08.2024 04:45 - 11.08.2024 05:00","0","2056"
"11.08.2024 05:00 - 11.08.2024 05:15","0","1991"
"11.08.2024 05:15 - 11.08.2024 05:30","0","1935"
"11.08.2024 05:30 - 11.08.2024 05:45","0","1996"
"11.08.2024 05:45 - 11.08.2024 06:00","0","1818"
"11.08.2024 06:00 - 11.08.2024 06:15","0","1622"
"11.08.2024 06:15 - 11.08.2024 06:30","0","1591"
"11.08.2024 06:30 - 11.08.2024 06:45","0","1637"
"11.08.2024 06:45 - 11.08.2024 07:00","0","1398"
"11.08.2024 07:00 - 11.08.2024 07:15","0","796"
"11.08.2024 07:15 - 11.08.2024 07:30","0","559"
"11.08.2024 07:30 - 11.08.2024 07:45","0","696"
"11.08.2024 07:45 - 11.08.2024 08:00","0","363"
"11.08.2024 08:00 - 11.08.2024 08:15","1641","0"
"11.08.2024 08:15 - 11.08.2024 08:30","2080","0"
"11.08.2024 08:30 - 11.08.2024 08:45","2073","0"
"11.08.2024 08:45 - 11.08.2024 09:00","2247","0"
"11.08.2024 09:00 - 11.08.2024 09:15","2409","0"
"11.08.2024 09:15 - 11.08.2024 09:30","2442","0"
"11.08.2024 09:30 - 11.08.2024 09:45","2389","0"
"11.08.2024 09:45 - 11.08.2024 10:00","2363","0"
"11.08.2024 10:00 - 11.08.2024 10:15","2401","0"
"11.08.2024 10:15 - 11.08.2024 10:30","2322","0"
"11.08.2024 10:30 - 11.08.2024 10:45","2246","0"
"11.08.2024 10:45 - 11.08.2024 11:00","2300","0"
"11.08.2024 11:00 - 11.08.2024 11:15","2435","0"
"11.08.2024 11:15 - 11.08.2024 11:30","2384","0"
"11.08.2024 11:30 - 11.08.2024 11:45","2359","0"
"11.08.2024 11:45 - 11.08.2024 12:00","2304","0"
"11.08.2024 12:00 - 11.08.2024 12:15","2364","0"
"11.08.2024 12:15 - 11.08.2024 12:30","2298","0"
"11.08.2024 12:30 - 11.08.2024 12:45","2242","0"
"11.08.2024 12:45 - 11.08.2024 13:00","2073","0"
"11.08.2024 13:00 - 11.08.2024 13:15","1894","0"
"11.08.2024 13:15 - 11.08.2024 13:30","1640","0"
"11.08.2024 13:30 - 11.08.2024 13:45","1673","0"
"11.08.2024 13:45 - 11.08.2024 14:00","1399","0"
"11.08.2024 14:00 - 11.08.2024 14:15","496","0"
"11.08.2024 14:15 - 11.08.2024 14:30","260","0"
"11.08.2024 14:30 - 11.08.2024 14:45","614","0"
"11.08.2024 14:45 - 11.08.2024 15:00","244","0"
"11.08.2024 15:00 - 11.08.2024 15:15","0","1702"
"11.08.2024 15:15 - 11.08.2024 15:30","0","1983"
"11.08.2024 15:30 - 11.08.2024 15:45","0","1788"
"11.08.2024 15:45 - 11.08.2024 16:00","0","1694"
"11.08.2024 16:00 - 11.08.2024 16:15","0","1789"
"11.08.2024 16:15 - 11.08.2024 16:30","0","1603"
"11.08.2024 16:30 - 11.08.2024 16:45","0","1471"
"11.08.2024 16:45 - 11.08.2024 17:00","0","1523"
"11.08.2024 17:00 - 11.08.2024 17:15","0","2071"
"11.08.2024 17:15 - 11.08.2024 17:30","0","1983"
"11.08.2024 17:30 - 11.08.2024 17:45","0","1896"
"11.08.2024 17:45 - 11.08.2024 18:00","0","1817"
"11.08.2024 18:00 - 11.08.2024 18:15","0","1540"
"11.08.2024 18:15 - 11.08.2024 18:30","0","1467"
"11.08.2024 18:30 - 11.08.2024 18:45","0","1437"
"11.08.2024 18:45 - 11.08.2024 19:00","0","1454"
"11.08.2024 19:00 - 11.08.2024 19:15","0","1710"
"11.08.2024 19:15 - 11.08.2024 19:30","0","1516"
"11.08.2024 19:30 - 11.08.2024 19:45","0","1475"
"11.08.2024 19:45 - 11.08.2024 20:00","0","1577"
"11.08.2024 20:00 - 11.08.2024 20:15","0","2044"
"11.08.2024 20:15 - 11.08.2024 20:30","0","2096"
"11.08.2024 20:30 - 11.08.2024 20:45","0","2045"
"11.08.2024 20:45 - 11.08.2024 21:00","0","2039"
"11.08.2024 21:00 - 11.08.2024 21:15","0","1982"
"11.08.2024 21:15 - 11.08.2024 21:30","0","2103"
"11.08.2024 21:30 - 11.08.2024 21:45","0","2095"
"11.08.2024 21:45 - 11.08.2024 22:00","0","2113"
"11.08.2024 22:00 - 11.08.2024 22:15","0","2156"
"11.08.2024 22:15 - 11.08.2024 22:30","0","2235"
"11.08.2024 22:30 - 11.08.2024 22:45","0","2121"
"11.08.2024 22:45 - 11.08.2024 23:00","0","2130"
"11.08.2024 23:00 - 11.08.2024 23:15","0","2208"
"11.08.2024 23:15 - 11.08.2024 23:30","0","2244"
"11.08.2024 23:30 - 11.08.2024 23:45","0","2197"
"11.08.2024 23:45 - 12.08.2024 00:00","0","2120"
"12.08.2024 00:00 - 12.08.2024 00:15","0","1412"
"12.08.2024 00:15 - 12.08.2024 00:30","0","1342"
"12.08.2024 00:30 - 12.08.2024 00:45","0","1262"
"12.08.2024 00:45 - 12.08.2024 01:00","0","1293"
"12.08.2024 01:00 - 12.08.2024 01:15","0","1828"
"12.08.2024 01:15 - 12.08.2024 01:30","0","1923"
"12.08.2024 01:30 - 12.08.2024 01:45","0","1885"
"12.08.2024 01:45 - 12.08.2024 02:00","0","1801"
"12.08.2024 02:00 - 12.08.2024 02:15","0","1882"
"12.08.2024 02:15 - 12.08.2024 02:30","0","1950"
"12.08.2024 02:30 - 12.08.2024 02:45","0","1946"
"12.08.2024 02:45 - 12.08.2024 03:00","0","1916"
"12.08.2024 03:00 - 12.08.2024 03:15","0","1835"
"12.08.2024 03:15 - 12.08.2024 03:30","0","1810"
"12.08.2024 03:30 - 12.08.2024 03:45","0","1779"
"12.08.2024 03:45 - 12.08.2024 04:00","0","1737"
"12.08.2024 04:00 - 12.08.2024 04:15","0","1599"
"12.08.2024 04:15 - 12.08.2024 04:30","0","1511"
"12.08.2024 04:30 - 12.08.2024 04:45","0","1425"
"12.08.2024 04:45 - 12.08.2024 05:00","0","1402"
"12.08.2024 05:00 - 12.08.2024 05:15","0","1308"
"12.08.2024 05:15 - 12.08.2024 05:30","0","1281"
"12.08.2024 05:30 - 12.08.2024 05:45","0","1308"
"12.08.2024 05:45 - 12.08.2024 06:00","0","1342"
"12.08.2024 06:00 - 12.08.2024 06:15","0","1324"
"12.08.2024 06:15 - 12.08.2024 06:30","0","1405"
"12.08.2024 06:30 - 12.08.2024 06:45","0","1520"
"12.08.2024 06:45 - 12.08.2024 07:00","0","1545"
"12.08.2024 07:00 - 12.08.2024 07:15","0","1502"
"12.08.2024 07:15 - 12.08.2024 07:30","0","1483"
"12.08.2024 07:30 - 12.08.2024 07:45","0","1513"
"12.08.2024 07:45 - 12.08.2024 08:00","0","1424"
"12.08.2024 08:00 - 12.08.2024 08:15","0","1050"
"12.08.2024 08:15 - 12.08.2024 08:30","0","975"
"12.08.2024 08:30 - 12.08.2024 08:45","0","1038"
"12.08.2024 08:45 - 12.08.2024 09:00","0","1070"
"12.08.2024 09:00 - 12.08.2024 09:15","0","1191"
"12.08.2024 09:15 - 12.08.2024 09:30","0","1193"
"12.08.2024 09:30 - 12.08.2024 09:45","0","1231"
"12.08.2024 09:45 - 12.08.2024 10:00","0","1132"
"12.08.2024 10:00 - 12.08.2024 10:15","0","859"
"12.08.2024 10:15 - 12.08.2024 10:30","0","741"
"12.08.2024 10:30 - 12.08.2024 10:45","0","676"
"12.08.2024 10:45 - 12.08.2024 11:00","0","456"
"12.08.2024 11:00 - 12.08.2024 11:15","0","219"
"12.08.2024 11:15 - 12.08.2024 11:30","0","95"
"12.08.2024 11:30 - 12.08.2024 11:45","0","125"
"12.08.2024 11:45 - 12.08.2024 12:00","0","314"
"12.08.2024 12:00 - 12.08.2024 12:15","0","732"
"12.08.2024 12:15 - 12.08.2024 12:30","0","1013"
"12.08.2024 12:30 - 12.08.2024 12:45","0","1009"
"12.08.2024 12:45 - 12.08.2024 13:00","0","995"
"12.08.2024 13:00 - 12.08.2024 13:15","0","792"
"12.08.2024 13:15 - 12.08.2024 13:30","0","898"
"12.08.2024 13:30 - 12.08.2024 13:45","0","915"
"12.08.2024 13:45 - 12.08.2024 14:00","0","928"
"12.08.2024 14:00 - 12.08.2024 14:15","0","492"
"12.08.2024 14:15 - 12.08.2024 14:30","0","460"
"12.08.2024 14:30 - 12.08.2024 14:45","0","417"
"12.08.2024 14:45 - 12.08.2024 15:00","0","477"
"12.08.2024 15:00 - 12.08.2024 15:15","0","1158"
"12.08.2024 15:15 - 12.08.2024 15:30","0","1147"
"12.08.2024 15:30 - 12.08.2024 15:45","0","1017"
"12.08.2024 15:45 - 12.08.2024 16:00","0","1019"
"12.08.2024 16:00 - 12.08.2024 16:15","0","1131"
"12.08.2024 16:15 - 12.08.2024 16:30","0","1062"
"12.08.2024 16:30 - 12.08.2024 16:45","0","1009"
"12.08.2024 16:45 - 12.08.2024 17:00","0","977"
"12.08.2024 17:00 - 12.08.2024 17:15","0","842"
"12.08.2024 17:15 - 12.08.2024 17:30","0","825"
"12.08.2024 17:30 - 12.08.2024 17:45","0","855"
"12.08.2024 17:45 - 12.08.2024 18:00","0","824"
"12.08.2024 18:00 - 12.08.2024 18:15","0","277"
"12.08.2024 18:15 - 12.08.2024 18:30","0","286"
"12.08.2024 18:30 - 12.08.2024 18:45","0","343"
"12.08.2024 18:45 - 12.08.2024 19:00","0","233"
"12.08.2024 19:00 - 12.08.2024 19:15","0","19"
"12.08.2024 19:15 - 12.08.2024 19:30","0","2"
"12.08.2024 19:30 - 12.08.2024 19:45","0","23"
"12.08.2024 19:45 - 12.08.2024 20:00","0","4"
"12.08.2024 20:00 - 12.08.2024 20:15","0","52"
"12.08.2024 20:15 - 12.08.2024 20:30","0","50"
"12.08.2024 20:30 - 12.08.2024 20:45","0","127"
"12.08.2024 20:45 - 12.08.2024 21:00","0","251"
"12.08.2024 21:00 - 12.08.2024 21:15","0","783"
"12.08.2024 21:15 - 12.08.2024 21:30","0","1095"
"12.08.2024 21:30 - 12.08.2024 21:45","0","1090"
"12.08.2024 21:45 - 12.08.2024 22:00","0","1082"
"12.08.2024 22:00 - 12.08.2024 22:15","0","453"
"12.08.2024 22:15 - 12.08.2024 22:30","0","422"
"12.08.2024 22:30 - 12.08.2024 22:45","0","461"
"12.08.2024 22:45 - 12.08.2024 23:00","0","285"
"12.08.2024 23:00 - 12.08.2024 23:15","12","0"
"12.08.2024 23:15 - 12.08.2024 23:30","252","0"
"12.08.2024 23:30 - 12.08.2024 23:45","0","22"
"12.08.2024 23:45 - 13.08.2024 00:00","0","202"
"13.08.2024 00:00 - 13.08.2024 00:15","0","119"
"13.08.2024 00:15 - 13.08.2024 00:30","0","106"
"13.08.2024 00:30 - 13.08.2024 00:45","0","205"
"13.08.2024 00:45 - 13.08.2024 01:00","0","395"
"13.08.2024 01:00 - 13.08.2024 01:15","0","685"
"13.08.2024 01:15 - 13.08.2024 01:30","0","868"
"13.08.2024 01:30 - 13.08.2024 01:45","0","867"
"13.08.2024 01:45 - 13.08.2024 02:00","0","828"
"13.08.2024 02:00 - 13.08.2024 02:15","0","767"
"13.08.2024 02:15 - 13.08.2024 02:30","0","777"
"13.08.2024 02:30 - 13.08.2024 02:45","0","882"
"13.08.2024 02:45 - 13.08.2024 03:00","0","916"
"13.08.2024 03:00 - 13.08.2024 03:15","0","932"
"13.08.2024 03:15 - 13.08.2024 03:30","0","963"
"13.08.2024 03:30 - 13.08.2024 03:45","0","969"
"13.08.2024 03:45 - 13.08.2024 04:00","0","967"
"13.08.2024 04:00 - 13.08.2024 04:15","0","998"
"13.08.2024 04:15 - 13.08.2024 04:30","0","980"
"13.08.2024 04:30 - 13.08.2024 04:45","0","809"
"13.08.2024 04:45 - 13.08.2024 05:00","0","722"
"13.08.2024 05:00 - 13.08.2024 05:15","0","414"
"13.08.2024 05:15 - 13.08.2024 05:30","0","487"
"13.08.2024 05:30 - 13.08.2024 05:45","0","506"
"13.08.2024 05:45 - 13.08.2024 06:00","0","540"
"13.08.2024 06:00 - 13.08.2024 06:15","0","469"
"13.08.2024 06:15 - 13.08.2024 06:30","0","484"
"13.08.2024 06:30 - 13.08.2024 06:45","0","490"
"13.08.2024 06:45 - 13.08.2024 07:00","0","485"
"13.08.2024 07:00 - 13.08.2024 07:15","0","474"
"13.08.2024 07:15 - 13.08.2024 07:30","0","506"
"13.08.2024 07:30 - 13.08.2024 07:45","0","527"
"13.08.2024 07:45 - 13.08.2024 08:00","0","493"
"13.08.2024 08:00 - 13.08.2024 08:15","0","634"
"13.08.2024 08:15 - 13.08.2024 08:30","0","832"
"13.08.2024 08:30 - 13.08.2024 08:45","0","995"
"13.08.2024 08:45 - 13.08.2024 09:00","0","932"
"13.08.2024 09:00 - 13.08.2024 09:15","0","751"
"13.08.2024 09:15 - 13.08.2024 09:30","0","677"
"13.08.2024 09:30 - 13.08.2024 09:45","0","753"
"13.08.2024 09:45 - 13.08.2024 10:00","0","616"
"13.08.2024 10:00 - 13.08.2024 10:15","0","499"
"13.08.2024 10:15 - 13.08.2024 10:30","0","491"
"13.08.2024 10:30 - 13.08.2024 10:45","0","573"
"13.08.2024 10:45 - 13.08.2024 11:00","0","551"
"13.08.2024 11:00 - 13.08.2024 11:15","0","442"
"13.08.2024 11:15 - 13.08.2024 11:30","0","150"
"13.08.2024 11:30 - 13.08.2024 11:45","0","3"
"13.08.2024 11:45 - 13.08.2024 12:00","18","0"
"13.08.2024 12:00 - 13.08.2024 12:15","0","248"
"13.08.2024 12:15 - 13.08.2024 12:30","0","342"
"13.08.2024 12:30 - 13.08.2024 12:45","0","419"
"13.08.2024 12:45 - 13.08.2024 13:00","0","536"
"13.08.2024 13:00 - 13.08.2024 13:15","0","1054"
"13.08.2024 13:15 - 13.08.2024 13:30","0","1344"
"13.08.2024 13:30 - 13.08.2024 13:45","0","1422"
"13.08.2024 13:45 - 13.08.2024 14:00","0","1554"
"13.08.2024 14:00 - 13.08.2024 14:15","0","1720"
"13.08.2024 14:15 - 13.08.2024 14:30","0","1781"
"13.08.2024 14:30 - 13.08.2024 14:45","0","1597"
"13.08.2024 14:45 - 13.08.2024 15:00","0","1748"
"13.08.2024 15:00 - 13.08.2024 15:15","0","2267"
"13.08.2024 15:15 - 13.08.2024 15:30","0","2118"
"13.08.2024 15:30 - 13.08.2024 15:45","0","2028"
"13.08.2024 15:45 - 13.08.2024 16:00","0","2224"
"13.08.2024 16:00 - 13.08.2024 16:15","0","2507"
"13.08.2024 16:15 - 13.08.2024 16:30","0","2618"
"13.08.2024 16:30 - 13.08.2024 16:45","0","2430"
"13.08.2024 16:45 - 13.08.2024 17:00","0","2463"
"13.08.2024 17:00 - 13.08.2024 17:15","0","2246"
"13.08.2024 17:15 - 13.08.2024 17:30","0","2277"
"13.08.2024 17:30 - 13.08.2024 17:45","0","2182"
"13.08.2024 17:45 - 13.08.2024 18:00","0","1893"
"13.08.2024 18:00 - 13.08.2024 18:15","0","1539"
"13.08.2024 18:15 - 13.08.2024 18:30","0","1527"
"13.08.2024 18:30 - 13.08.2024 18:45","0","1855"
"13.08.2024 18:45 - 13.08.2024 19:00","0","1964"
"13.08.2024 19:00 - 13.08.2024 19:15","0","2328"
"13.08.2024 19:15 - 13.08.2024 19:30","0","2495"
"13.08.2024 19:30 - 13.08.2024 19:45","0","2394"
"13.08.2024 19:45 - 13.08.2024 20:00","0","2351"
"13.08.2024 20:00 - 13.08.2024 20:15","0","1619"
"13.08.2024 20:15 - 13.08.2024 20:30","0","1401"
"13.08.2024 20:30 - 13.08.2024 20:45","0","1524"
"13.08.2024 20:45 - 13.08.2024 21:00","0","1714"
"13.08.2024 21:00 - 13.08.2024 21:15","0","1931"
"13.08.2024 21:15 - 13.08.2024 21:30","0","1615"
"13.08.2024 21:30 - 13.08.2024 21:45","0","1693"
"13.08.2024 21:45 - 13.08.2024 22:00","0","1981"
"13.08.2024 22:00 - 13.08.2024 22:15","0","2165"
"13.08.2024 22:15 - 13.08.2024 22:30","0","2370"
"13.08.2024 22:30 - 13.08.2024 22:45","0","2282"
"13.08.2024 22:45 - 13.08.2024 23:00","0","2146"
"13.08.2024 23:00 - 13.08.2024 23:15","0","2387"
"13.08.2024 23:15 - 13.08.2024 23:30","0","2034"
"13.08.2024 23:30 - 13.08.2024 23:45","0","1982"
"13.08.2024 23:45 - 14.08.2024 00:00","0","2004"
"14.08.2024 00:00 - 14.08.2024 00:15","0","2330"
"14.08.2024 00:15 - 14.08.2024 00:30","0","2296"
"14.08.2024 00:30 - 14.08.2024 00:45","0","2169"
"14.08.2024 00:45 - 14.08.2024 01:00","0","2061"
"14.08.2024 01:00 - 14.08.2024 01:15","0","1986"
"14.08.2024 01:15 - 14.08.2024 01:30","0","1937"
"14.08.2024 01:30 - 14.08.2024 01:45","0","2020"
"14.08.2024 01:45 - 14.08.2024 02:00","0","1920"
"14.08.2024 02:00 - 14.08.2024 02:15","0","2113"
"14.08.2024 02:15 - 14.08.2024 02:30","0","2284"
"14.08.2024 02:30 - 14.08.2024 02:45","0","2258"
"14.08.2024 02:45 - 14.08.2024 03:00","0","2193"
"14.08.2024 03:00 - 14.08.2024 03:15","0","2089"
"14.08.2024 03:15 - 14.08.2024 03:30","0","2032"
"14.08.2024 03:30 - 14.08.2024 03:45","0","2057"
"14.08.2024 03:45 - 14.08.2024 04:00","0","1963"
"14.08.2024 04:00 - 14.08.2024 04:15","0","1900"
"14.08.2024 04:15 - 14.08.2024 04:30","0","1819"
"14.08.2024 04:30 - 14.08.2024 04:45","0","1888"
"14.08.2024 04:45 - 14.08.2024 05:00","0","1998"
"14.08.2024 05:00 - 14.08.2024 05:15","0","1856"
"14.08.2024 05:15 - 14.08.2024 05:30","0","1716"
"14.08.2024 05:30 - 14.08.2024 05:45","0","1665"
"14.08.2024 05:45 - 14.08.2024 06:00","0","1676"
"14.08.2024 06:00 - 14.08.2024 06:15","0","1175"
"14.08.2024 06:15 - 14.08.2024 06:30","0","1152"
"14.08.2024 06:30 - 14.08.2024 06:45","0","1122"
"14.08.2024 06:45 - 14.08.2024 07:00","0","996"
